[Experiment]
[Routine:Q1][Condition:default][Time(ms):65788.4791])
[Routine:Q2][Condition:default][Time(ms):73922.9317])
52992
[Routine:Q1][Condition:Env4][Time(ms):133027.4576])
[Routine:Q1][Condition:Env1][Time(ms):188651.0981])
[Routine:Q1][Condition:Env2][Time(ms):249080.8099])
