[Experiment]
[Routine:Q1][Condition:default][Time(ms):16154.7896])
[Routine:Q2][Condition:default][Time(ms):16759.0941])
[Routine:Q1][Condition:Env4][Time(ms):22657.9337])
[Routine:Q1][Condition:Env2][Time(ms):42014.5897])
[Routine:Q1][Condition:Env1][Time(ms):97582.9759])
