[Experiment]
[Routine:BSC][Condition:ASYNCH_3PP-OWNERSHIP][Time(ms):599939.8483])
[Routine:BSC][Condition:ASYNCH_3PP-OWNERSHIP][Time(ms):604610.4868])
[Routine:BSC][Condition:ASYNCH_3PP-OWNERSHIP][Time(ms):609546.9584])
[Routine:BSC][Condition:ASYNCH_3PP-OWNERSHIP][Time(ms):621598.25])
[Routine:BSC][Condition:ASYNCH_3PP-OWNERSHIP][Time(ms):701383.3731])
[Routine:BSC][Condition:ASYNCH_3PP-AGENCY][Time(ms):711715.8607])
[Routine:BSC][Condition:ASYNCH_3PP-CONTROL][Time(ms):731027.4401])
[Routine:BSC][Condition:ASYNCH_3PP-THREAT][Time(ms):743526.9612])
[Routine:BSC][Condition:ASYNCH_3PP-CONTROL2][Time(ms):751914.9253])
[Routine:BSC][Condition:SYNCH_1PP-CONTROL][Time(ms):816413.5325])
[Routine:BSC][Condition:SYNCH_1PP-AGENCY][Time(ms):826511.7688])
[Routine:BSC][Condition:SYNCH_1PP-CONTROL2][Time(ms):843110.9973])
[Routine:BSC][Condition:SYNCH_1PP-THREAT][Time(ms):854935.4997])
[Routine:BSC][Condition:SYNCH_1PP-OWNERSHIP][Time(ms):864073.0395])
[Routine:BSC][Condition:ASYNCH_1PP-CONTROL2][Time(ms):946659.7356])
[Routine:BSC][Condition:ASYNCH_1PP-CONTROL][Time(ms):963021.1433])
[Routine:BSC][Condition:ASYNCH_1PP-OWNERSHIP][Time(ms):974620.4176])
[Routine:BSC][Condition:ASYNCH_1PP-THREAT][Time(ms):990606.4608])
[Routine:BSC][Condition:ASYNCH_1PP-AGENCY][Time(ms):1002968.0729])
[Routine:BSC][Condition:ASYNCH_3PP-THREAT][Time(ms):1052671.778])
[Routine:BSC][Condition:ASYNCH_3PP-AGENCY][Time(ms):1056503.7261])
[Routine:BSC][Condition:ASYNCH_3PP-CONTROL][Time(ms):1068042.2497])
[Routine:BSC][Condition:ASYNCH_3PP-CONTROL2][Time(ms):1075116.3748])
[Routine:BSC][Condition:ASYNCH_3PP-OWNERSHIP][Time(ms):1088428.4157])
[Routine:BSC][Condition:SYNCH_1PP-THREAT][Time(ms):1134992.476])
[Routine:BSC][Condition:SYNCH_1PP-AGENCY][Time(ms):1138977.6419])
[Routine:BSC][Condition:SYNCH_1PP-CONTROL2][Time(ms):1146814.5028])
[Routine:BSC][Condition:SYNCH_1PP-CONTROL][Time(ms):1158527.5567])
[Routine:BSC][Condition:SYNCH_1PP-OWNERSHIP][Time(ms):1165951.0927])
[Routine:BSC][Condition:ASYNCH_1PP-CONTROL2][Time(ms):1212127.7012])
[Routine:BSC][Condition:ASYNCH_1PP-CONTROL][Time(ms):1228562.044])
[Routine:BSC][Condition:ASYNCH_1PP-OWNERSHIP][Time(ms):1235649.1765])
[Routine:BSC][Condition:ASYNCH_1PP-AGENCY][Time(ms):1278073.5025])
[Routine:BSC][Condition:ASYNCH_1PP-THREAT][Time(ms):1292334.9621])
