[Experiment];;;
[Routine:BSC][Condition:ASYNCH_3PP-OWNERSHIP][Time(ms):701383.3731]);;;
VALUE;0.626;Time;10.33064
[Routine:BSC][Condition:ASYNCH_3PP-AGENCY][Time(ms):711715.8607]);;;
VALUE;0.791;Time;19.29861
[Routine:BSC][Condition:ASYNCH_3PP-CONTROL][Time(ms):731027.4401]);;;
VALUE;0.323;Time;12.48647
[Routine:BSC][Condition:ASYNCH_3PP-THREAT][Time(ms):743526.9612]);;;
VALUE;0.008;Time;8.374152
[Routine:BSC][Condition:ASYNCH_3PP-CONTROL2][Time(ms):751914.9253]);;;
VALUE;0.023;Time;25.89705
[Routine:BSC][Condition:SYNCH_1PP-CONTROL][Time(ms):816413.5325]);;;
VALUE;0.067;Time;10.09659
[Routine:BSC][Condition:SYNCH_1PP-AGENCY][Time(ms):826511.7688]);;;
VALUE;0.689;Time;16.58652
[Routine:BSC][Condition:SYNCH_1PP-CONTROL2][Time(ms):843110.9973]);;;
VALUE;0.024;Time;11.81229
[Routine:BSC][Condition:SYNCH_1PP-THREAT][Time(ms):854935.4997]);;;
VALUE;0.354;Time;9.125042
[Routine:BSC][Condition:SYNCH_1PP-OWNERSHIP][Time(ms):864073.0395]);;;
VALUE;0.742;Time;10.84951
[Routine:BSC][Condition:ASYNCH_1PP-CONTROL2][Time(ms):946659.7356]);;;
VALUE;0.048;Time;16.35966
[Routine:BSC][Condition:ASYNCH_1PP-CONTROL][Time(ms):963021.1433]);;;
VALUE;0.041;Time;11.58576
[Routine:BSC][Condition:ASYNCH_1PP-OWNERSHIP][Time(ms):974620.4176]);;;
VALUE;0.315;Time;15.97292
[Routine:BSC][Condition:ASYNCH_1PP-THREAT][Time(ms):990606.4608]);;;
VALUE;0.009;Time;12.34873
[Routine:BSC][Condition:ASYNCH_1PP-AGENCY][Time(ms):1002968.0729]);;;
VALUE;0.617;Time;11.12418
[Routine:BSC][Condition:ASYNCH_3PP-THREAT][Time(ms):1052671.778]);;;
VALUE;0.032;Time;3.831734
[Routine:BSC][Condition:ASYNCH_3PP-AGENCY][Time(ms):1056503.7261]);;;
VALUE;0.854;Time;11.52533
[Routine:BSC][Condition:ASYNCH_3PP-CONTROL][Time(ms):1068042.2497]);;;
VALUE;0.026;Time;7.061386
[Routine:BSC][Condition:ASYNCH_3PP-CONTROL2][Time(ms):1075116.3748]);;;
VALUE;0.017;Time;13.29994
[Routine:BSC][Condition:ASYNCH_3PP-OWNERSHIP][Time(ms):1088428.4157]);;;
VALUE;0.044;Time;7.97478
[Routine:BSC][Condition:SYNCH_1PP-THREAT][Time(ms):1134992.476]);;;
VALUE;0.017;Time;3.982358
[Routine:BSC][Condition:SYNCH_1PP-AGENCY][Time(ms):1138977.6419]);;;
VALUE;0.982;Time;7.824294
[Routine:BSC][Condition:SYNCH_1PP-CONTROL2][Time(ms):1146814.5028]);;;
VALUE;0.017;Time;11.69922
[Routine:BSC][Condition:SYNCH_1PP-CONTROL][Time(ms):1158527.5567]);;;
VALUE;0.004;Time;7.411335
[Routine:BSC][Condition:SYNCH_1PP-OWNERSHIP][Time(ms):1165951.0927]);;;
VALUE;0.001;Time;7.600239
[Routine:BSC][Condition:ASYNCH_1PP-CONTROL2][Time(ms):1212127.7012]);;;
VALUE;0.048;Time;16.43344
[Routine:BSC][Condition:ASYNCH_1PP-CONTROL][Time(ms):1228562.044]);;;
VALUE;0.019;Time;7.074524
[Routine:BSC][Condition:ASYNCH_1PP-OWNERSHIP][Time(ms):1235649.1765]);;;
VALUE;0.032;Time;42.41149
[Routine:BSC][Condition:ASYNCH_1PP-AGENCY][Time(ms):1278073.5025]);;;
VALUE;0.791;Time;14.2494
[Routine:BSC][Condition:ASYNCH_1PP-THREAT][Time(ms):1292334.9621]);;;
VALUE;0.019;Time;7.762238
