[Experiment]
[Routine:Q1][Condition:default-F4_Env1][Time(ms):21973.3445])
1
[Routine:Q2][Condition:default-F4_Env1][Time(ms):27552.9424])
0.1045161
[Routine:Q1][Condition:default-F3_Env2][Time(ms):46152.2088])
0
[Routine:Q2][Condition:default-F3_Env2][Time(ms):53377.9325])
0.5188011
[Routine:Q1][Condition:default-T1_Env4][Time(ms):72554.1943])
1
[Routine:Q2][Condition:default-T1_Env4][Time(ms):78067.2367])
0.5602514
[Routine:Q1][Condition:default-T1_Env1][Time(ms):95301.5809])
0
[Routine:Q2][Condition:default-T1_Env1][Time(ms):97054.0292])
0.8043519
[Routine:Q1][Condition:default-F8_Env2][Time(ms):124505.7204])
0
[Routine:Q2][Condition:default-F8_Env2][Time(ms):125193.6789])
0.9988992
[Routine:Q1][Condition:default-F7_Env4][Time(ms):150491.8413])
1
[Routine:Q2][Condition:default-F7_Env4][Time(ms):150993.6488])
0.8173465
[Routine:Q1][Condition:default-T1_Env1][Time(ms):171742.1765])
0
[Routine:Q2][Condition:default-T1_Env1][Time(ms):172255.4472])
0.5766869
[Routine:Q1][Condition:default-F4_Env2][Time(ms):194969.9277])
0
[Routine:Q2][Condition:default-F4_Env2][Time(ms):201545.3159])
0.3703057
[Routine:Q1][Condition:default-F2_Env4][Time(ms):220682.4884])
1
[Routine:Q2][Condition:default-F2_Env4][Time(ms):227120.9863])
0.5022128
[Routine:Q1][Condition:default-F7_Env1][Time(ms):252683.3753])
0
[Routine:Q2][Condition:default-F7_Env1][Time(ms):253534.9507])
0.9465032
[Routine:Q1][Condition:default-T1_Env2][Time(ms):273982.6177])
0
[Routine:Q2][Condition:default-T1_Env2][Time(ms):275048.3912])
0.7976388
[Routine:Q1][Condition:default-F4_Env4][Time(ms):294746.4999])
1
[Routine:Q2][Condition:default-F4_Env4][Time(ms):308147.2265])
0.3383552
[Routine:Q1][Condition:default-F1_Env1][Time(ms):326021.3872])
0
[Routine:Q2][Condition:default-F1_Env1][Time(ms):326635.4161])
0.7976388
[Routine:Q1][Condition:default-T1_Env2][Time(ms):346248.9241])
0
[Routine:Q2][Condition:default-T1_Env2][Time(ms):346862.1884])
0.9776682
[Routine:Q1][Condition:default-T1_Env4][Time(ms):363662.9968])
1
[Routine:Q2][Condition:default-T1_Env4][Time(ms):374814.7909])
0.02888883
[Routine:Q1][Condition:default-F4_Env1][Time(ms):392626.5677])
0
[Routine:Q2][Condition:default-F4_Env1][Time(ms):393138.4928])
0.5849836
[Routine:Q1][Condition:default-Catch2_Env2][Time(ms):409952.2681])
1
[Routine:Q2][Condition:default-Catch2_Env2][Time(ms):410790.7643])
0.4604396
[Routine:Q1][Condition:default-F2_Env4][Time(ms):429427.3264])
1
[Routine:Q2][Condition:default-F2_Env4][Time(ms):430911.8372])
0.5353686
[Routine:Q1][Condition:default-F3_Env1][Time(ms):449203.0116])
0
[Routine:Q2][Condition:default-F3_Env1][Time(ms):449915.1011])
0.5271994
[Routine:Q1][Condition:default-F8_Env2][Time(ms):478655.1137])
0
[Routine:Q2][Condition:default-F8_Env2][Time(ms):484229.6897])
0.6095033
[Routine:Q1][Condition:default-F5_Env4][Time(ms):501905.0576])
0
[Routine:Q2][Condition:default-F5_Env4][Time(ms):502583.3783])
0.4355778
[Routine:Q1][Condition:default-T1_Env1][Time(ms):520944.7473])
0
[Routine:Q2][Condition:default-T1_Env1][Time(ms):522681.396])
0.665617
[Routine:Q1][Condition:default-F3_Env2][Time(ms):544509.5425])
1
[Routine:Q2][Condition:default-F3_Env2][Time(ms):553910.7853])
0.5849836
[Routine:Q1][Condition:default-T1_Env4][Time(ms):570710.6704])
0
[Routine:Q2][Condition:default-T1_Env4][Time(ms):571223.8684])
0.16064
[Routine:Q1][Condition:default-F6_Env1][Time(ms):593023.9204])
1
[Routine:Q2][Condition:default-F6_Env1][Time(ms):593501.0651])
0.42725
[Routine:Q1][Condition:default-F2_Env2][Time(ms):614611.2608])
0
[Routine:Q2][Condition:default-F2_Env2][Time(ms):619348.6491])
0.3463336
[Routine:Q1][Condition:default-F5_Env4][Time(ms):638625.6061])
0
[Routine:Q2][Condition:default-F5_Env4][Time(ms):646601.2777])
0.3383552
[Routine:Q1][Condition:default-T1_Env1][Time(ms):665314.6447])
1
[Routine:Q2][Condition:default-T1_Env1][Time(ms):666014.2247])
0.247577
[Routine:Q1][Condition:default-T1_Env2][Time(ms):685152.5595])
0
[Routine:Q2][Condition:default-T1_Env2][Time(ms):685754.1119])
0.7701511
[Routine:Q1][Condition:default-T1_Env4][Time(ms):704403.0567])
0
[Routine:Q2][Condition:default-T1_Env4][Time(ms):709254.5933])
0.1148844
[Routine:Q1][Condition:default-F6_Env1][Time(ms):729115.9477])
0
[Routine:Q2][Condition:default-F6_Env1][Time(ms):729767.6745])
0.1859132
[Routine:Q1][Condition:default-F7_Env2][Time(ms):747279.2332])
1
[Routine:Q2][Condition:default-F7_Env2][Time(ms):747693.8269])
0.7908415
[Routine:Q1][Condition:default-Catch_Pos3_Env4][Time(ms):764180.3829])
0
[Routine:Q2][Condition:default-Catch_Pos3_Env4][Time(ms):769867.9988])
0.6889889
[Routine:Q1][Condition:default-Catch_Pos3_Env1][Time(ms):790218.9044])
1
[Routine:Q2][Condition:default-Catch_Pos3_Env1][Time(ms):790570.8953])
0.5602514
[Routine:Q1][Condition:default-T1_Env2][Time(ms):807481.6379])
0
[Routine:Q2][Condition:default-T1_Env2][Time(ms):807794.8541])
0.3306315
[Routine:Q1][Condition:default-Catch_Pos2_Env4][Time(ms):833382.4951])
1
[Routine:Q2][Condition:default-Catch_Pos2_Env4][Time(ms):834860.0003])
0.4604396
[Routine:Q1][Condition:default-T1_Env1][Time(ms):851895.5397])
0
[Routine:Q2][Condition:default-T1_Env1][Time(ms):853072.0423])
0.4355778
[Routine:Q1][Condition:default-T1_Env2][Time(ms):872508.5724])
0
[Routine:Q2][Condition:default-T1_Env2][Time(ms):873146.8032])
0.7487855
[Routine:Q1][Condition:default-F7_Env4][Time(ms):892559.3748])
1
[Routine:Q2][Condition:default-F7_Env4][Time(ms):894235.0257])
0.2919266
[Routine:Q1][Condition:default-T1_Env1][Time(ms):911972.4769])
0
[Routine:Q2][Condition:default-T1_Env1][Time(ms):914934.8865])
0.6887833
[Routine:Q1][Condition:default-F4_Env2][Time(ms):941985.7557])
0
[Routine:Q2][Condition:default-F4_Env2][Time(ms):942974.5869])
0.7192737
[Routine:Q1][Condition:default-F6_Env4][Time(ms):963886.8136])
0
[Routine:Q2][Condition:default-F6_Env4][Time(ms):964613.5045])
0.166862
[Routine:Q1][Condition:default-T1_Env1][Time(ms):983101.1888])
0
[Routine:Q2][Condition:default-T1_Env1][Time(ms):983676.3696])
0.3149096
[Routine:Q1][Condition:default-T1_Env2][Time(ms):1001063.8425])
0
[Routine:Q2][Condition:default-T1_Env2][Time(ms):1001714.224])
0.5353686
[Routine:Q1][Condition:default-T1_Env4][Time(ms):1023988.8225])
0
[Routine:Q2][Condition:default-T1_Env4][Time(ms):1025503.2365])
0.009148899
[Routine:Q1][Condition:default-Catch2_Env1][Time(ms):1043565.1503])
0
[Routine:Q2][Condition:default-Catch2_Env1][Time(ms):1046240.6613])
0.5437495
[Routine:Q1][Condition:default-T1_Env2][Time(ms):1065902.9148])
0
[Routine:Q2][Condition:default-T1_Env2][Time(ms):1067728.7433])
0.6576612
[Routine:Q1][Condition:default-Catch_Pos1_Env4][Time(ms):1084403.6569])
1
[Routine:Q2][Condition:default-Catch_Pos1_Env4][Time(ms):1084829.2853])
0.4439237
[Routine:Q1][Condition:default-T1_Env1][Time(ms):1104991.8652])
0
[Routine:Q2][Condition:default-T1_Env1][Time(ms):1108855.3588])
0.4604396
[Routine:Q1][Condition:default-T1_Env2][Time(ms):1127893.7873])
1
[Routine:Q2][Condition:default-T1_Env2][Time(ms):1128406.1349])
0.5019908
[Routine:Q1][Condition:default-T1_Env4][Time(ms):1153706.8101])
0
[Routine:Q2][Condition:default-T1_Env4][Time(ms):1160231.9461])
0.601285
[Routine:Q1][Condition:default-Catch_Pos2_Env1][Time(ms):1181344.7528])
0
[Routine:Q2][Condition:default-Catch_Pos2_Env1][Time(ms):1182033.0896])
0.001413922
[Routine:Q1][Condition:default-T1_Env2][Time(ms):1204556.3404])
1
[Routine:Q2][Condition:default-T1_Env2][Time(ms):1205608.2373])
0.5849836
[Routine:Q1][Condition:default-F3_Env4][Time(ms):1222757.6203])
0
[Routine:Q2][Condition:default-F3_Env4][Time(ms):1223784.2888])
0.6418311
[Routine:Q1][Condition:default-T1_Env1][Time(ms):1243896.8392])
0
[Routine:Q2][Condition:default-T1_Env1][Time(ms):1244797.9723])
0.8483533
[Routine:Q1][Condition:default-T1_Env2][Time(ms):1260996.9617])
0
[Routine:Q2][Condition:default-T1_Env2][Time(ms):1263185.39])
0.7771872
[Routine:Q1][Condition:default-F1_Env4][Time(ms):1284635.6241])
0
[Routine:Q2][Condition:default-F1_Env4][Time(ms):1285023.7833])
0.7342584
[Routine:Q1][Condition:default-T1_Env1][Time(ms):1305374.6513])
0
[Routine:Q2][Condition:default-T1_Env1][Time(ms):1306399.5865])
0.5932562
[Routine:Q1][Condition:default-F1_Env2][Time(ms):1326437.3248])
1
[Routine:Q2][Condition:default-F1_Env2][Time(ms):1327163.0013])
0.9078625
[Routine:Q1][Condition:default-F3_Env4][Time(ms):1347913.3069])
0
[Routine:Q2][Condition:default-F3_Env4][Time(ms):1355315.5285])
0.3703057
[Routine:Q1][Condition:default-T1_Env1][Time(ms):1374650.6916])
1
[Routine:Q2][Condition:default-T1_Env1][Time(ms):1375139.484])
0.5353686
[Routine:Q1][Condition:default-Catch_Pos3_Env2][Time(ms):1392889.2587])
1
[Routine:Q2][Condition:default-Catch_Pos3_Env2][Time(ms):1395477.4333])
0.7908415
[Routine:Q1][Condition:default-T1_Env4][Time(ms):1412515.2983])
0
[Routine:Q2][Condition:default-T1_Env4][Time(ms):1413341.1681])
0.5602514
[Routine:Q1][Condition:default-T1_Env1][Time(ms):1430228.7048])
0
[Routine:Q2][Condition:default-T1_Env1][Time(ms):1432166.4024])
0.2694637
[Routine:Q1][Condition:default-T1_Env2][Time(ms):1450566.8125])
0
[Routine:Q2][Condition:default-T1_Env2][Time(ms):1457442.2878])
0.7976388
[Routine:Q1][Condition:default-Catch1_Env4][Time(ms):1476918.1499])
0
[Routine:Q2][Condition:default-Catch1_Env4][Time(ms):1477554.825])
0.7771872
[Routine:Q1][Condition:default-T1_Env1][Time(ms):1497730.1401])
0
[Routine:Q2][Condition:default-T1_Env1][Time(ms):1503531.0226])
0.6095033
[Routine:Q1][Condition:default-F2_Env2][Time(ms):1523167.5886])
1
[Routine:Q2][Condition:default-F2_Env2][Time(ms):1523743.3936])
0.8173465
[Routine:Q1][Condition:default-F4_Env4][Time(ms):1543519.8829])
0
[Routine:Q2][Condition:default-F4_Env4][Time(ms):1544308.5856])
0.7771872
[Routine:Q1][Condition:default-F1_Env1][Time(ms):1564958.7885])
0
[Routine:Q2][Condition:default-F1_Env1][Time(ms):1565371.2244])
0.3622049
[Routine:Q1][Condition:default-F7_Env2][Time(ms):1583346.4816])
1
[Routine:Q2][Condition:default-F7_Env2][Time(ms):1586396.4412])
0.8658444
[Routine:Q1][Condition:default-T1_Env4][Time(ms):1602772.2666])
0
[Routine:Q2][Condition:default-T1_Env4][Time(ms):1603424.5321])
0.6576612
[Routine:Q1][Condition:default-F7_Env1][Time(ms):1620459.7673])
1
[Routine:Q2][Condition:default-F7_Env1][Time(ms):1620947.7165])
0.8658444
[Routine:Q1][Condition:default-F6_Env2][Time(ms):1637323.1747])
1
[Routine:Q2][Condition:default-F6_Env2][Time(ms):1637974.5681])
0.5103974
[Routine:Q1][Condition:default-T1_Env4][Time(ms):1655196.3243])
0
[Routine:Q2][Condition:default-T1_Env4][Time(ms):1665824.6649])
0.4355778
[Routine:Q1][Condition:default-T1_Env1][Time(ms):1685060.5467])
0
[Routine:Q2][Condition:default-T1_Env1][Time(ms):1685675.1745])
0.5602514
[Routine:Q1][Condition:default-F6_Env2][Time(ms):1703051.1786])
0
[Routine:Q2][Condition:default-F6_Env2][Time(ms):1704512.6366])
0.6811789
[Routine:Q1][Condition:default-T1_Env4][Time(ms):1722699.3657])
0
[Routine:Q2][Condition:default-T1_Env4][Time(ms):1723400.5537])
0.5685886
[Routine:Q1][Condition:default-F5_Env1][Time(ms):1744562.9916])
0
[Routine:Q2][Condition:default-F5_Env1][Time(ms):1745713.8171])
0.6418311
