[Experiment];;;
[Routine:BSC][Condition:ASYNCH_3PP-OWNERSHIP][Time(ms):804889.6034]);;;
VALUE;0.427;Time;9.214396
[Routine:BSC][Condition:ASYNCH_3PP-AGENCY][Time(ms):814112.4094]);;;
VALUE;0.527;Time;8.65946
[Routine:BSC][Condition:ASYNCH_3PP-CONTROL][Time(ms):822782.1586]);;;
VALUE;0.299;Time;10.85105
[Routine:BSC][Condition:ASYNCH_3PP-THREAT][Time(ms):833643.3605]);;;
VALUE;0.004;Time;7.337465
[Routine:BSC][Condition:ASYNCH_3PP-CONTROL2][Time(ms):840996.7456]);;;
VALUE;0.013;Time;6.748148
[Routine:BSC][Condition:SYNCH_1PP-CONTROL][Time(ms):886251.6506]);;;
VALUE;0.27;Time;12.23039
[Routine:BSC][Condition:SYNCH_1PP-AGENCY][Time(ms):898483.1041]);;;
VALUE;0.617;Time;10.96268
[Routine:BSC][Condition:SYNCH_1PP-CONTROL2][Time(ms):909460.3934]);;;
VALUE;0.24;Time;6.761858
[Routine:BSC][Condition:SYNCH_1PP-THREAT][Time(ms):916234.0726]);;;
VALUE;0.219;Time;6.399716
[Routine:BSC][Condition:SYNCH_1PP-OWNERSHIP][Time(ms):922649.2228]);;;
VALUE;0.477;Time;6.284101
[Routine:BSC][Condition:ASYNCH_1PP-CONTROL2][Time(ms):967418.9197]);;;
VALUE;0.427;Time;6.693283
[Routine:BSC][Condition:ASYNCH_1PP-CONTROL][Time(ms):974110.6801]);;;
VALUE;0.307;Time;6.086634
[Routine:BSC][Condition:ASYNCH_1PP-OWNERSHIP][Time(ms):980210.8964]);;;
VALUE;0.552;Time;11.03758
[Routine:BSC][Condition:ASYNCH_1PP-THREAT][Time(ms):991262.5573]);;;
VALUE;0.255;Time;3.548698
[Routine:BSC][Condition:ASYNCH_1PP-AGENCY][Time(ms):994825.2049]);;;
VALUE;0.65;Time;8.462638
[Routine:BSC][Condition:ASYNCH_3PP-THREAT][Time(ms):1041879.5017]);;;
VALUE;0.33;Time;6.390085
[Routine:BSC][Condition:ASYNCH_3PP-AGENCY][Time(ms):1048261.7562]);;;
VALUE;0.65;Time;6.064441
[Routine:BSC][Condition:ASYNCH_3PP-CONTROL][Time(ms):1054338.6037]);;;
VALUE;0.161;Time;7.913671
[Routine:BSC][Condition:ASYNCH_3PP-CONTROL2][Time(ms):1062261.7918]);;;
VALUE;0.055;Time;6.574035
[Routine:BSC][Condition:ASYNCH_3PP-OWNERSHIP][Time(ms):1068850.4742]);;;
VALUE;0.3;Time;4.263318
[Routine:BSC][Condition:SYNCH_1PP-THREAT][Time(ms):1111656.2178]);;;
VALUE;0.37;Time;3.772548
[Routine:BSC][Condition:SYNCH_1PP-AGENCY][Time(ms):1115415.4397]);;;
VALUE;0.763;Time;5.400947
[Routine:BSC][Condition:SYNCH_1PP-CONTROL2][Time(ms):1120831.0894]);;;
VALUE;0.173;Time;3.196853
[Routine:BSC][Condition:SYNCH_1PP-CONTROL][Time(ms):1124042.4685]);;;
VALUE;0.008;Time;7.925653
[Routine:BSC][Condition:SYNCH_1PP-OWNERSHIP][Time(ms):1131986.4303]);;;
VALUE;0.285;Time;8.123422
[Routine:BSC][Condition:ASYNCH_1PP-CONTROL2][Time(ms):1178587.7911]);;;
VALUE;0.24;Time;6.229572
[Routine:BSC][Condition:ASYNCH_1PP-CONTROL][Time(ms):1184820.3037]);;;
VALUE;0.33;Time;6.13695
[Routine:BSC][Condition:ASYNCH_1PP-OWNERSHIP][Time(ms):1190968.3775]);;;
VALUE;0.161;Time;6.324649
[Routine:BSC][Condition:ASYNCH_1PP-AGENCY][Time(ms):1197307.7923]);;;
VALUE;0.354;Time;6.550931
[Routine:BSC][Condition:ASYNCH_1PP-THREAT][Time(ms):1203868.4494]);;;
VALUE;0.255;Time;3.249811
