[Experiment]
[Routine:Q1][Condition:default][Time(ms):39824.0941])
[Routine:Q1][Condition:Env4][Time(ms):167993.834])
[Routine:Q1][Condition:Env2][Time(ms):232770.7221])
[Routine:Q1][Condition:Env1][Time(ms):292899.5765])
