[Experiment]
[Routine:Q1][Condition:default][Time(ms):20197.8514])
[Routine:Q1][Condition:Env1][Time(ms):91019.1375])
[Routine:Q1][Condition:Env2][Time(ms):153712.9086])
[Routine:Q1][Condition:Env4][Time(ms):208732.7241])
