[Experiment]
[Routine:Q1][Condition:default-F6_Env1][Time(ms):15329.8829])
1
[Routine:Q2][Condition:default-F6_Env1][Time(ms):20291.3522])
0.6965413
[Routine:Q1][Condition:default-F5_Env2][Time(ms):41360.4161])
1
[Routine:Q2][Condition:default-F5_Env2][Time(ms):45673.1584])
0.2996004
[Routine:Q1][Condition:default-F8_Env4][Time(ms):64758.4759])
0
[Routine:Q2][Condition:default-F8_Env4][Time(ms):72021.8071])
0.7342584
[Routine:Q1][Condition:default-F4_Env1][Time(ms):92383.0425])
1
[Routine:Q2][Condition:default-F4_Env1][Time(ms):95383.9746])
0.3463336
[Routine:Q1][Condition:default-T1_Env2][Time(ms):114557.8278])
1
[Routine:Q2][Condition:default-T1_Env2][Time(ms):127283.7192])
0.1045161
[Routine:Q1][Condition:default-F7_Env4][Time(ms):146181.5648])
1
[Routine:Q2][Condition:default-F7_Env4][Time(ms):148232.0317])
0.8600622
[Routine:Q1][Condition:default-Catch_Pos1_Env1][Time(ms):170993.0758])
1
[Routine:Q2][Condition:default-Catch_Pos1_Env1][Time(ms):173494.2509])
0.1795868
[Routine:Q1][Condition:default-Catch1_Env2][Time(ms):196780.498])
1
[Routine:Q2][Condition:default-Catch1_Env2][Time(ms):206118.8064])
0.1731782
[Routine:Q1][Condition:default-T1_Env4][Time(ms):225104.6881])
1
[Routine:Q2][Condition:default-T1_Env4][Time(ms):227689.3315])
0.741458
[Routine:Q1][Condition:default-T1_Env1][Time(ms):248641.5592])
1
[Routine:Q2][Condition:default-T1_Env1][Time(ms):252492.1722])
0.2996004
[Routine:Q1][Condition:default-T1_Env2][Time(ms):272179.2607])
1
[Routine:Q2][Condition:default-T1_Env2][Time(ms):273090.9784])
0.6256299
[Routine:Q1][Condition:default-F5_Env4][Time(ms):294602.5697])
1
[Routine:Q2][Condition:default-F5_Env4][Time(ms):301453.3757])
0.3463336
[Routine:Q1][Condition:default-T1_Env1][Time(ms):320551.3717])
1
[Routine:Q2][Condition:default-T1_Env1][Time(ms):322353.116])
0.2263212
[Routine:Q1][Condition:default-F7_Env2][Time(ms):340576.6172])
0
[Routine:Q2][Condition:default-F7_Env2][Time(ms):346264.0691])
0.1148844
[Routine:Q1][Condition:default-T1_Env4][Time(ms):364375.578])
1
[Routine:Q2][Condition:default-T1_Env4][Time(ms):372851.0515])
0.5019908
[Routine:Q1][Condition:default-T1_Env1][Time(ms):395949.2459])
1
[Routine:Q2][Condition:default-T1_Env1][Time(ms):401737.2886])
0.247577
[Routine:Q1][Condition:default-F4_Env2][Time(ms):419323.8861])
1
[Routine:Q2][Condition:default-F4_Env2][Time(ms):431812.3043])
0.01452092
[Routine:Q1][Condition:default-F6_Env4][Time(ms):450797.7099])
1
[Routine:Q2][Condition:default-F6_Env4][Time(ms):457461.5764])
0.6965413
[Routine:Env1][Condition:default-F8_Env1][Time(ms):464710.5401])
[Routine:Q1][Condition:default-F8_Env1][Time(ms):480022.4833])
1
[Routine:Q2][Condition:default-F8_Env1][Time(ms):483572.8879])
0.2263212
[Routine:Q1][Condition:default-T1_Env2][Time(ms):501107.6644])
0
[Routine:Q2][Condition:default-T1_Env2][Time(ms):507959.6337])
0.1148844
[Routine:Q1][Condition:default-F4_Env4][Time(ms):527345.9393])
1
[Routine:Q2][Condition:default-F4_Env4][Time(ms):529683.5486])
0.4274697
[Routine:Q1][Condition:default-T1_Env1][Time(ms):553870.0926])
1
[Routine:Q2][Condition:default-T1_Env1][Time(ms):555496.4961])
0.4522856
[Routine:Q1][Condition:default-T1_Env2][Time(ms):581444.5856])
1
[Routine:Q2][Condition:default-T1_Env2][Time(ms):596244.5134])
0.09942819
[Routine:Q1][Condition:default-T1_Env4][Time(ms):614755.3878])
1
[Routine:Q2][Condition:default-T1_Env4][Time(ms):619707.1202])
0.3946021
[Routine:Env1][Condition:default-F8_Env1][Time(ms):623855.466])
[Routine:Q1][Condition:default-F8_Env1][Time(ms):639205.2626])
1
[Routine:Q2][Condition:default-F8_Env1][Time(ms):655455.3154])
0.2548696
[Routine:Q1][Condition:default-F1_Env2][Time(ms):674691.6774])
1
[Routine:Q2][Condition:default-F1_Env2][Time(ms):680154.3697])
0.000159029
[Routine:Q1][Condition:default-T1_Env4][Time(ms):703715.1589])
1
[Routine:Q2][Condition:default-T1_Env4][Time(ms):713077.6398])
0.4688258
[Routine:Q1][Condition:default-F2_Env1][Time(ms):732739.9719])
1
[Routine:Q2][Condition:default-F2_Env1][Time(ms):734601.9248])
0.8043519
[Routine:Q1][Condition:default-T1_Env2][Time(ms):759764.2083])
0
[Routine:Q2][Condition:default-T1_Env2][Time(ms):765651.8171])
0.166862
[Routine:Q1][Condition:default-F1_Env4][Time(ms):783387.1129])
0
[Routine:Q2][Condition:default-F1_Env4][Time(ms):786539.1498])
0.2333956
[Routine:Q1][Condition:default-Catch1_Env1][Time(ms):805461.5364])
1
[Routine:Q2][Condition:default-Catch1_Env1][Time(ms):811463.1202])
0.5437495
[Routine:Q1][Condition:default-F7_Env2][Time(ms):830711.9373])
0
[Routine:Q2][Condition:default-F7_Env2][Time(ms):834948.9381])
0.1256767
[Routine:Q1][Condition:default-F7_Env4][Time(ms):857485.2504])
1
[Routine:Q2][Condition:default-F7_Env4][Time(ms):858660.1853])
0.4854002
[Routine:Q1][Condition:default-Catch_Pos2_Env1][Time(ms):876434.7758])
0
[Routine:Q2][Condition:default-Catch_Pos2_Env1][Time(ms):879123.6976])
0.166862
[Routine:Q1][Condition:default-T1_Env2][Time(ms):896784.8455])
1
[Routine:Q2][Condition:default-T1_Env2][Time(ms):907136.3918])
0.000432425
[Routine:Q1][Condition:default-F5_Env4][Time(ms):925383.0703])
0
[Routine:Q2][Condition:default-F5_Env4][Time(ms):927584.407])
0.2057494
[Routine:Env1][Condition:default-F7_Env1][Time(ms):929883.0053])
[Routine:Q1][Condition:default-F7_Env1][Time(ms):945158.3448])
1
[Routine:Q2][Condition:default-F7_Env1][Time(ms):952109.2863])
0.02888883
[Routine:Q1][Condition:default-F4_Env2][Time(ms):970658.2295])
1
[Routine:Q2][Condition:default-F4_Env2][Time(ms):971895.8094])
0.3622049
[Routine:Q1][Condition:default-T1_Env4][Time(ms):989756.9466])
0
[Routine:Q2][Condition:default-T1_Env4][Time(ms):1000857.1184])
0.000432425
[Routine:Q1][Condition:default-F1_Env1][Time(ms):1019230.8555])
0
[Routine:Q2][Condition:default-F1_Env1][Time(ms):1023806.9274])
0.1313031
[Routine:Q1][Condition:default-Catch_Pos2_Env2][Time(ms):1041505.3563])
1
[Routine:Q2][Condition:default-Catch_Pos2_Env2][Time(ms):1043105.6482])
0.8600622
[Routine:Q1][Condition:default-F6_Env4][Time(ms):1063891.4592])
0
[Routine:Q2][Condition:default-F6_Env4][Time(ms):1066304.8835])
0.1486435
[Routine:Q1][Condition:default-T1_Env1][Time(ms):1084616.8655])
0
[Routine:Q2][Condition:default-T1_Env1][Time(ms):1087379.5076])
0.1924988
[Routine:Q1][Condition:default-F1_Env2][Time(ms):1106452.0431])
1
[Routine:Q2][Condition:default-F1_Env2][Time(ms):1107940.9915])
0.7342584
