[Experiment]
[Routine:Q1][Condition:default][Time(ms):11292.8234])
[Routine:Q2][Condition:default][Time(ms):11634.177])
[Routine:Q1][Condition:Env4][Time(ms):12508.6405])
[Routine:Q1][Condition:Env1][Time(ms):13569.724])
[Routine:Q1][Condition:Env2][Time(ms):14651.6682])
