[Experiment]
[Routine:BSC][Condition:SYNCH_1PP-THREAT][Time(ms):573088.954])
[Routine:BSC][Condition:SYNCH_1PP-OWNERSHIP][Time(ms):578445.7728])
[Routine:BSC][Condition:SYNCH_1PP-CONTROL2][Time(ms):583944.9458])
[Routine:BSC][Condition:SYNCH_1PP-AGENCY][Time(ms):593119.1573])
[Routine:BSC][Condition:SYNCH_1PP-CONTROL][Time(ms):598670.4252])
[Routine:BSC][Condition:ASYNCH_1PP-CONTROL][Time(ms):648987.4251])
[Routine:BSC][Condition:ASYNCH_1PP-THREAT][Time(ms):657918.6699])
[Routine:BSC][Condition:ASYNCH_1PP-CONTROL2][Time(ms):664216.7763])
[Routine:BSC][Condition:ASYNCH_1PP-OWNERSHIP][Time(ms):670642.5139])
[Routine:BSC][Condition:ASYNCH_1PP-AGENCY][Time(ms):677067.458])
[Routine:BSC][Condition:ASYNCH_3PP-AGENCY][Time(ms):723262.8387])
[Routine:BSC][Condition:ASYNCH_3PP-THREAT][Time(ms):729441.595])
[Routine:BSC][Condition:ASYNCH_3PP-CONTROL2][Time(ms):735865.7598])
[Routine:BSC][Condition:ASYNCH_3PP-CONTROL][Time(ms):739915.5725])
[Routine:BSC][Condition:ASYNCH_3PP-OWNERSHIP][Time(ms):746290.2571])
[Routine:BSC][Condition:SYNCH_1PP-THREAT][Time(ms):790983.3378])
[Routine:BSC][Condition:SYNCH_1PP-OWNERSHIP][Time(ms):794636.9808])
[Routine:BSC][Condition:SYNCH_1PP-CONTROL][Time(ms):799638.7276])
[Routine:BSC][Condition:SYNCH_1PP-AGENCY][Time(ms):807138.7413])
[Routine:BSC][Condition:SYNCH_1PP-CONTROL2][Time(ms):813263.4683])
[Routine:BSC][Condition:ASYNCH_1PP-CONTROL2][Time(ms):855907.6428])
[Routine:BSC][Condition:ASYNCH_1PP-AGENCY][Time(ms):860285.1429])
[Routine:BSC][Condition:ASYNCH_1PP-CONTROL][Time(ms):866187.0404])
[Routine:BSC][Condition:ASYNCH_1PP-THREAT][Time(ms):870835.7501])
[Routine:BSC][Condition:ASYNCH_1PP-OWNERSHIP][Time(ms):874160.1813])
[Routine:BSC][Condition:ASYNCH_3PP-AGENCY][Time(ms):917907.7152])
[Routine:BSC][Condition:ASYNCH_3PP-OWNERSHIP][Time(ms):922909.8569])
[Routine:BSC][Condition:ASYNCH_3PP-THREAT][Time(ms):931935.3357])
[Routine:BSC][Condition:ASYNCH_3PP-CONTROL][Time(ms):937459.4049])
[Routine:BSC][Condition:ASYNCH_3PP-CONTROL2][Time(ms):944960.2701])
