[Experiment]
[Routine:Q1][Condition:default][Time(ms):64207.3921])
[Routine:Q2][Condition:default][Time(ms):67712.2528])
76832
[Routine:Q1][Condition:Env4][Time(ms):122458.8143])
[Routine:Q1][Condition:Env1][Time(ms):181151.9023])
[Routine:Q1][Condition:Env2][Time(ms):286161.7614])
