[Experiment];;;
[Routine:BSC][Condition:SYNCH_1PP-THREAT][Time(ms):400842.3101]);;;
VALUE;0.041;Time;12.49557
[Routine:BSC][Condition:SYNCH_1PP-OWNERSHIP][Time(ms):413557.6516]);;;
VALUE;0.444;Time;11.00915
[Routine:BSC][Condition:SYNCH_1PP-CONTROL2][Time(ms):424576.7809]);;;
VALUE;0.014;Time;16.79932
[Routine:BSC][Condition:SYNCH_1PP-AGENCY][Time(ms):441388.6849]);;;
VALUE;0.577;Time;6.124965
[Routine:BSC][Condition:SYNCH_1PP-CONTROL][Time(ms):447525.6428]);;;
VALUE;0.005;Time;27.61192
[Routine:BSC][Condition:ASYNCH_1PP-CONTROL][Time(ms):513739.1544]);;;
VALUE;0;Time;7.645295
[Routine:BSC][Condition:ASYNCH_1PP-THREAT][Time(ms):521387.0878]);;;
VALUE;0.08;Time;9.94857
[Routine:BSC][Condition:ASYNCH_1PP-CONTROL2][Time(ms):531348.8116]);;;
VALUE;0;Time;7.762102
[Routine:BSC][Condition:ASYNCH_1PP-OWNERSHIP][Time(ms):539123.3338]);;;
VALUE;0.403;Time;7.361705
[Routine:BSC][Condition:ASYNCH_1PP-AGENCY][Time(ms):546497.6221]);;;
VALUE;0.689;Time;13.99943
[Routine:BSC][Condition:ASYNCH_3PP-AGENCY][Time(ms):599101.3632]);;;
VALUE;0.674;Time;11.1812
[Routine:BSC][Condition:ASYNCH_3PP-THREAT][Time(ms):610282.8012]);;;
VALUE;0.001;Time;7.224891
[Routine:BSC][Condition:ASYNCH_3PP-CONTROL2][Time(ms):617520.9678]);;;
VALUE;0;Time;7.136846
[Routine:BSC][Condition:ASYNCH_3PP-CONTROL][Time(ms):624669.9995]);;;
VALUE;0.001;Time;7.187245
[Routine:BSC][Condition:ASYNCH_3PP-OWNERSHIP][Time(ms):631869.727]);;;
VALUE;0.126;Time;6.537327
[Routine:BSC][Condition:SYNCH_1PP-THREAT][Time(ms):676971.9657]);;;
VALUE;0.126;Time;8.119988
[Routine:BSC][Condition:SYNCH_1PP-OWNERSHIP][Time(ms):685093.8402]);;;
VALUE;0.452;Time;6.099785
[Routine:BSC][Condition:SYNCH_1PP-CONTROL][Time(ms):691206.5838]);;;
VALUE;0.001;Time;7.086823
[Routine:BSC][Condition:SYNCH_1PP-AGENCY][Time(ms):698306.4835]);;;
VALUE;0.626;Time;9.686266
[Routine:BSC][Condition:SYNCH_1PP-CONTROL2][Time(ms):708005.9335]);;;
VALUE;0.001;Time;7.124646
[Routine:BSC][Condition:ASYNCH_1PP-CONTROL2][Time(ms):753694.6624]);;;
VALUE;0.001;Time;7.082271
[Routine:BSC][Condition:ASYNCH_1PP-AGENCY][Time(ms):760779.2586]);;;
VALUE;0.477;Time;6.024947
[Routine:BSC][Condition:ASYNCH_1PP-CONTROL][Time(ms):766817.7905]);;;
VALUE;0.001;Time;7.099654
[Routine:BSC][Condition:ASYNCH_1PP-THREAT][Time(ms):773929.0984]);;;
VALUE;0.143;Time;6.549003
[Routine:BSC][Condition:ASYNCH_1PP-OWNERSHIP][Time(ms):780491.1604]);;;
VALUE;0.378;Time;8.025775
[Routine:BSC][Condition:ASYNCH_3PP-AGENCY][Time(ms):827157.8408]);;;
VALUE;0.56;Time;14.34281
[Routine:BSC][Condition:ASYNCH_3PP-OWNERSHIP][Time(ms):841501.6816]);;;
VALUE;0.143;Time;8.324841
[Routine:BSC][Condition:ASYNCH_3PP-THREAT][Time(ms):849839.5372]);;;
VALUE;0.001;Time;7.073581
[Routine:BSC][Condition:ASYNCH_3PP-CONTROL][Time(ms):856926.5758]);;;
VALUE;0.004;Time;7.13659
[Routine:BSC][Condition:ASYNCH_3PP-CONTROL2][Time(ms):864076.2037]);;;
VALUE;0.004;Time;7.211679
