[Experiment];;;
[Routine:BSC][Condition:ASYNCH_1PP-THREAT][Time(ms):726844.4748]);;;
VALUE;0.055;Time;7.917833
[Routine:BSC][Condition:ASYNCH_1PP-CONTROL][Time(ms):734764.653]);;;
VALUE;0.199;Time;6.64902
[Routine:BSC][Condition:ASYNCH_1PP-AGENCY][Time(ms):741424.8035]);;;
VALUE;0.634;Time;14.85143
[Routine:BSC][Condition:ASYNCH_1PP-CONTROL2][Time(ms):756290.7534]);;;
VALUE;0.085;Time;15.72274
[Routine:BSC][Condition:ASYNCH_1PP-OWNERSHIP][Time(ms):772026.0775]);;;
VALUE;0.674;Time;8.462883
[Routine:BSC][Condition:ASYNCH_3PP-OWNERSHIP][Time(ms):819000.3308]);;;
VALUE;0.56;Time;14.15378
[Routine:BSC][Condition:ASYNCH_3PP-CONTROL2][Time(ms):833154.3858]);;;
VALUE;0.055;Time;6.662555
[Routine:BSC][Condition:ASYNCH_3PP-CONTROL][Time(ms):839831.7567]);;;
VALUE;0.004;Time;7.209653
[Routine:BSC][Condition:ASYNCH_3PP-THREAT][Time(ms):847054.5967]);;;
VALUE;0.013;Time;6.975131
[Routine:BSC][Condition:ASYNCH_3PP-AGENCY][Time(ms):854042.3003]);;;
VALUE;0.536;Time;17.0373
[Routine:BSC][Condition:SYNCH_1PP-OWNERSHIP][Time(ms):909612.9777]);;;
VALUE;0.502;Time;10.8442
[Routine:BSC][Condition:SYNCH_1PP-THREAT][Time(ms):920458.1419]);;;
VALUE;0.003;Time;11.56224
[Routine:BSC][Condition:SYNCH_1PP-CONTROL2][Time(ms):932032.6923]);;;
VALUE;0.013;Time;7.063389
[Routine:BSC][Condition:SYNCH_1PP-AGENCY][Time(ms):939108.0941]);;;
VALUE;0.519;Time;10.75014
[Routine:BSC][Condition:SYNCH_1PP-CONTROL][Time(ms):949870.2826]);;;
VALUE;0.067;Time;8.36341
[Routine:BSC][Condition:ASYNCH_1PP-AGENCY][Time(ms):996752.6835]);;;
VALUE;0.642;Time;20.37021
[Routine:BSC][Condition:ASYNCH_1PP-THREAT][Time(ms):1017122.2267]);;;
VALUE;0.044;Time;7.087734
[Routine:BSC][Condition:ASYNCH_1PP-CONTROL2][Time(ms):1024222.8446]);;;
VALUE;0.008;Time;7.075013
[Routine:BSC][Condition:ASYNCH_1PP-CONTROL][Time(ms):1031311.1464]);;;
VALUE;0.004;Time;8.437878
[Routine:BSC][Condition:ASYNCH_1PP-OWNERSHIP][Time(ms):1039760.2419]);;;
VALUE;0.511;Time;12.79981
[Routine:BSC][Condition:ASYNCH_3PP-THREAT][Time(ms):1091083.4695]);;;
VALUE;0.013;Time;7.004365
[Routine:BSC][Condition:ASYNCH_3PP-CONTROL][Time(ms):1098088.4084]);;;
VALUE;0.001;Time;7.562193
[Routine:BSC][Condition:ASYNCH_3PP-OWNERSHIP][Time(ms):1105664.0318]);;;
VALUE;0.502;Time;6.388014
[Routine:BSC][Condition:ASYNCH_3PP-AGENCY][Time(ms):1112064.9659]);;;
VALUE;0.577;Time;9.537488
[Routine:BSC][Condition:ASYNCH_3PP-CONTROL2][Time(ms):1121615.0775]);;;
VALUE;0.015;Time;11.77381
[Routine:BSC][Condition:SYNCH_1PP-CONTROL][Time(ms):1171884.9962]);;;
VALUE;0;Time;7.48049
[Routine:BSC][Condition:SYNCH_1PP-THREAT][Time(ms):1179366.5979]);;;
VALUE;0.003;Time;3.060349
[Routine:BSC][Condition:SYNCH_1PP-CONTROL2][Time(ms):1182441.0508]);;;
VALUE;0;Time;6.98828
[Routine:BSC][Condition:SYNCH_1PP-AGENCY][Time(ms):1189440.9261]);;;
VALUE;0.477;Time;7.274948
[Routine:BSC][Condition:SYNCH_1PP-OWNERSHIP][Time(ms):1196729.8614]);;;
VALUE;0.536;Time;15.36273
