[Experiment]
[Routine:Q1][Condition:default-F5_Env1][Time(ms):21821.8143])
1
[Routine:Q2][Condition:default-F5_Env1][Time(ms):27274.4859])
0.6496608
[Routine:Q1][Condition:default-T1_Env2][Time(ms):49297.303])
1
[Routine:Q2][Condition:default-T1_Env2][Time(ms):54735.7364])
0.2548696
[Routine:Q1][Condition:default-T1_Env4][Time(ms):74070.4581])
0
[Routine:Q2][Condition:default-T1_Env4][Time(ms):76933.8821])
0.6889889
[Routine:Q1][Condition:default-T1_Env1][Time(ms):96969.9952])
0
[Routine:Q2][Condition:default-T1_Env1][Time(ms):101083.5556])
0.7771872
[Routine:Q1][Condition:default-F7_Env2][Time(ms):121057.4214])
0
[Routine:Q2][Condition:default-F7_Env2][Time(ms):123281.8801])
0.8715232
[Routine:Q1][Condition:default-F6_Env4][Time(ms):147268.6981])
1
[Routine:Q2][Condition:default-F6_Env4][Time(ms):149145.59])
0.1924988
[Routine:Q1][Condition:default-T1_Env1][Time(ms):168367.7014])
0
[Routine:Q2][Condition:default-T1_Env1][Time(ms):170556.682])
0.9173564
[Routine:Q1][Condition:default-T1_Env2][Time(ms):190667.9334])
0
[Routine:Q2][Condition:default-T1_Env2][Time(ms):192283.7372])
0.8362609
[Routine:Q1][Condition:default-T1_Env4][Time(ms):212216.9194])
0
[Routine:Q2][Condition:default-T1_Env4][Time(ms):214467.4966])
0.7976388
[Routine:Q1][Condition:default-F2_Env1][Time(ms):234404.239])
0
[Routine:Q2][Condition:default-F2_Env1][Time(ms):235742.3661])
0.8877829
[Routine:Q1][Condition:default-F6_Env2][Time(ms):255716.827])
0
[Routine:Q2][Condition:default-F6_Env2][Time(ms):257391.8411])
0.6176907
[Routine:Q1][Condition:default-F5_Env4][Time(ms):277064.4847])
0
[Routine:Q2][Condition:default-F5_Env4][Time(ms):279591.4645])
0.7771872
[Routine:Q1][Condition:default-F5_Env1][Time(ms):300140.2772])
0
[Routine:Q2][Condition:default-F5_Env1][Time(ms):302079.0918])
0.8362609
[Routine:Q1][Condition:default-T1_Env2][Time(ms):322289.1023])
0
[Routine:Q2][Condition:default-T1_Env2][Time(ms):324227.8823])
0.9173564
[Routine:Q1][Condition:default-F3_Env4][Time(ms):344538.0446])
1
[Routine:Q2][Condition:default-F3_Env4][Time(ms):346139.5839])
0.5932562
[Routine:Q1][Condition:default-F4_Env1][Time(ms):365837.6297])
0
[Routine:Q2][Condition:default-F4_Env1][Time(ms):368039.7218])
0.9776682
[Routine:Q1][Condition:default-F1_Env2][Time(ms):387387.232])
0
[Routine:Q2][Condition:default-F1_Env2][Time(ms):391175.6644])
0.4604396
[Routine:Q1][Condition:default-F8_Env4][Time(ms):410146.978])
1
[Routine:Q2][Condition:default-F8_Env4][Time(ms):412835.7809])
0.9078625
[Routine:Env1][Condition:default-F7_Env1][Time(ms):418699.925])
[Routine:Q1][Condition:default-F7_Env1][Time(ms):434074.3093])
1
[Routine:Q2][Condition:default-F7_Env1][Time(ms):436348.7293])
0.6965413
[Routine:Q1][Condition:default-T1_Env2][Time(ms):457911.1665])
1
[Routine:Q2][Condition:default-T1_Env2][Time(ms):459274.1422])
0.9999293
[Routine:Q1][Condition:default-T1_Env4][Time(ms):479784.3278])
1
[Routine:Q2][Condition:default-T1_Env4][Time(ms):482724.0778])
0.5353686
[Routine:Q1][Condition:default-T1_Env1][Time(ms):500159.2545])
1
[Routine:Q2][Condition:default-T1_Env1][Time(ms):502597.4551])
0.4688258
[Routine:Q1][Condition:default-T1_Env2][Time(ms):522134.1263])
0
[Routine:Q2][Condition:default-T1_Env2][Time(ms):522623.012])
0.7976388
[Routine:Q1][Condition:default-F8_Env4][Time(ms):544257.8511])
0
[Routine:Q2][Condition:default-F8_Env4][Time(ms):546622.0286])
0.6176907
[Routine:Q1][Condition:default-T1_Env1][Time(ms):566094.7226])
0
[Routine:Q2][Condition:default-T1_Env1][Time(ms):567920.5368])
0.2919266
[Routine:Q1][Condition:default-T1_Env2][Time(ms):587757.3917])
0
[Routine:Q2][Condition:default-T1_Env2][Time(ms):589583.0277])
0.5602514
[Routine:Q1][Condition:default-T1_Env4][Time(ms):607493.3763])
1
[Routine:Q2][Condition:default-T1_Env4][Time(ms):608481.7042])
0.9997247
[Routine:Q1][Condition:default-T1_Env1][Time(ms):629206.3321])
0
[Routine:Q2][Condition:default-T1_Env1][Time(ms):631943.9821])
0.4191619
