[Experiment]
[Routine:BSC][Condition:ASYNCH_1PP-OWNERSHIP][Time(ms):796203.483])
[Routine:BSC][Condition:ASYNCH_1PP-CONTROL2][Time(ms):805613.6089])
[Routine:BSC][Condition:ASYNCH_1PP-THREAT][Time(ms):817187.5383])
[Routine:BSC][Condition:ASYNCH_1PP-CONTROL][Time(ms):825886.1803])
[Routine:BSC][Condition:ASYNCH_1PP-AGENCY][Time(ms):833900.1519])
[Routine:BSC][Condition:ASYNCH_3PP-AGENCY][Time(ms):878891.2761])
[Routine:BSC][Condition:ASYNCH_3PP-OWNERSHIP][Time(ms):885446.595])
[Routine:BSC][Condition:ASYNCH_3PP-CONTROL2][Time(ms):891834.2727])
[Routine:BSC][Condition:ASYNCH_3PP-CONTROL][Time(ms):899171.9157])
[Routine:BSC][Condition:ASYNCH_3PP-THREAT][Time(ms):905570.597])
[Routine:BSC][Condition:SYNCH_1PP-THREAT][Time(ms):950636.0365])
[Routine:BSC][Condition:SYNCH_1PP-CONTROL2][Time(ms):959595.8008])
[Routine:BSC][Condition:SYNCH_1PP-CONTROL][Time(ms):966482.0902])
[Routine:BSC][Condition:SYNCH_1PP-AGENCY][Time(ms):973307.6079])
[Routine:BSC][Condition:SYNCH_1PP-OWNERSHIP][Time(ms):979257.6727])
[Routine:BSC][Condition:ASYNCH_1PP-AGENCY][Time(ms):1028946.6838])
[Routine:BSC][Condition:ASYNCH_1PP-THREAT][Time(ms):1033506.222])
[Routine:BSC][Condition:ASYNCH_1PP-CONTROL][Time(ms):1039906.6765])
[Routine:BSC][Condition:ASYNCH_1PP-CONTROL2][Time(ms):1046730.7082])
[Routine:BSC][Condition:ASYNCH_1PP-OWNERSHIP][Time(ms):1053243.6943])
[Routine:BSC][Condition:ASYNCH_3PP-CONTROL][Time(ms):1100897.3422])
[Routine:BSC][Condition:ASYNCH_3PP-CONTROL2][Time(ms):1107540.4485])
[Routine:BSC][Condition:ASYNCH_3PP-THREAT][Time(ms):1114314.8715])
[Routine:BSC][Condition:ASYNCH_3PP-AGENCY][Time(ms):1121917.0455])
[Routine:BSC][Condition:ASYNCH_3PP-OWNERSHIP][Time(ms):1127251.5586])
[Routine:BSC][Condition:SYNCH_1PP-THREAT][Time(ms):1171441.2858])
[Routine:BSC][Condition:SYNCH_1PP-AGENCY][Time(ms):1174538.1749])
[Routine:BSC][Condition:SYNCH_1PP-OWNERSHIP][Time(ms):1179414.3309])
[Routine:BSC][Condition:SYNCH_1PP-CONTROL][Time(ms):1194314.1176])
[Routine:BSC][Condition:SYNCH_1PP-CONTROL2][Time(ms):1200675.7459])
