[Experiment]
[Routine:Q1][Condition:default-F5_Env1][Time(ms):15310.8013])
1
[Routine:Q2][Condition:default-F5_Env1][Time(ms):20337.5819])
0.3622049
[Routine:Q1][Condition:default-T1_Env2][Time(ms):39186.2239])
1
[Routine:Q2][Condition:default-T1_Env2][Time(ms):39823.584])
0.9538167
[Routine:Q1][Condition:default-T1_Env4][Time(ms):59759.033])
1
[Routine:Q2][Condition:default-T1_Env4][Time(ms):60147.2099])
0.8600622
[Routine:Q1][Condition:default-T1_Env1][Time(ms):81358.9667])
0
[Routine:Q2][Condition:default-T1_Env1][Time(ms):81710.2907])
0.2694637
[Routine:Q1][Condition:default-F7_Env2][Time(ms):99883.7421])
1
[Routine:Q2][Condition:default-F7_Env2][Time(ms):100184.6065])
0.9538167
[Routine:Q1][Condition:default-F7_Env4][Time(ms):120981.4815])
1
[Routine:Q2][Condition:default-F7_Env4][Time(ms):121495.5763])
0.9845111
[Routine:Q1][Condition:default-T1_Env1][Time(ms):150756.8003])
1
[Routine:Q2][Condition:default-T1_Env1][Time(ms):151107.4699])
0.7267981
[Routine:Q1][Condition:default-T1_Env2][Time(ms):168156.8535])
1
[Routine:Q2][Condition:default-T1_Env2][Time(ms):168558.3016])
0.9637392
[Routine:Q1][Condition:default-T1_Env4][Time(ms):188705.4769])
1
[Routine:Q2][Condition:default-T1_Env4][Time(ms):189168.2376])
0.9800851
[Routine:Q1][Condition:default-F2_Env1][Time(ms):209417.4037])
1
[Routine:Q2][Condition:default-F2_Env1][Time(ms):209905.4745])
0.9823078
[Routine:Q1][Condition:default-F5_Env2][Time(ms):231354.5308])
1
[Routine:Q2][Condition:default-F5_Env2][Time(ms):232167.916])
0.9725027
[Routine:Q1][Condition:default-F6_Env4][Time(ms):252328.0395])
1
[Routine:Q2][Condition:default-F6_Env4][Time(ms):252941.6021])
0.9637392
[Routine:Q1][Condition:default-F5_Env1][Time(ms):272978.1461])
1
[Routine:Q2][Condition:default-F5_Env1][Time(ms):273417.4503])
0.9916342
[Routine:Q1][Condition:default-T1_Env2][Time(ms):294128.3526])
1
[Routine:Q2][Condition:default-T1_Env2][Time(ms):294591.7241])
0.6811789
[Routine:Q1][Condition:default-F4_Env4][Time(ms):311501.2975])
1
[Routine:Q2][Condition:default-F4_Env4][Time(ms):313302.4909])
0.9916342
[Routine:Q1][Condition:default-F3_Env1][Time(ms):334064.1938])
1
[Routine:Q2][Condition:default-F3_Env1][Time(ms):337665.5937])
0.995572
[Routine:Q1][Condition:default-F1_Env2][Time(ms):358250.8997])
1
[Routine:Q2][Condition:default-F1_Env2][Time(ms):359589.3077])
0.4688258
[Routine:Q1][Condition:default-F8_Env4][Time(ms):380024.5434])
1
[Routine:Q2][Condition:default-F8_Env4][Time(ms):380599.9444])
0.6095033
[Routine:Env1][Condition:default-F6_Env1][Time(ms):382411.4379])
[Routine:Q1][Condition:default-F6_Env1][Time(ms):397712.0753])
1
[Routine:Q2][Condition:default-F6_Env1][Time(ms):400612.9517])
0.2694637
[Routine:Q1][Condition:default-T1_Env2][Time(ms):418424.294])
1
[Routine:Q2][Condition:default-T1_Env2][Time(ms):420062.4544])
0.4938057
[Routine:Q1][Condition:default-T1_Env4][Time(ms):439648.6899])
1
[Routine:Q2][Condition:default-T1_Env4][Time(ms):440185.4076])
0.1924988
[Routine:Q1][Condition:default-T1_Env1][Time(ms):459285.9563])
1
[Routine:Q2][Condition:default-T1_Env1][Time(ms):459748.9985])
0.5849836
[Routine:Q1][Condition:default-T1_Env2][Time(ms):477422.984])
1
[Routine:Q2][Condition:default-T1_Env2][Time(ms):477897.926])
0.1486435
[Routine:Q1][Condition:default-F8_Env4][Time(ms):495720.7484])
1
[Routine:Q2][Condition:default-F8_Env4][Time(ms):496546.2713])
0.0166009
[Routine:Q1][Condition:default-T1_Env1][Time(ms):515507.8923])
1
[Routine:Q2][Condition:default-T1_Env1][Time(ms):516147.3305])
0.3383552
[Routine:Q1][Condition:default-T1_Env2][Time(ms):534570.8916])
1
[Routine:Q2][Condition:default-T1_Env2][Time(ms):535084.1176])
0.04796393
[Routine:Q1][Condition:default-T1_Env4][Time(ms):554093.8938])
1
[Routine:Q2][Condition:default-T1_Env4][Time(ms):554581.9933])
0.4854002
[Routine:Q1][Condition:default-T1_Env1][Time(ms):572555.9058])
1
[Routine:Q2][Condition:default-T1_Env1][Time(ms):573156.5374])
0.5437495
[Routine:Q1][Condition:default-T1_Env2][Time(ms):592894.3479])
1
[Routine:Q2][Condition:default-T1_Env2][Time(ms):593532.0119])
0.1313031
[Routine:Q1][Condition:default-T1_Env4][Time(ms):611517.1369])
1
[Routine:Q2][Condition:default-T1_Env4][Time(ms):612430.9072])
0.6337494
[Routine:Q1][Condition:default-Catch1_Env1][Time(ms):629542.7452])
1
[Routine:Q2][Condition:default-Catch1_Env1][Time(ms):629980.4956])
0.9800851
[Routine:Q1][Condition:default-F2_Env2][Time(ms):650416.9782])
1
[Routine:Q2][Condition:default-F2_Env2][Time(ms):652392.617])
0.166862
[Routine:Q1][Condition:default-T1_Env4][Time(ms):670541.4479])
1
[Routine:Q2][Condition:default-T1_Env4][Time(ms):671054.3214])
0.3622049
[Routine:Q1][Condition:default-Catch_Pos1_Env1][Time(ms):689115.4311])
1
[Routine:Q2][Condition:default-Catch_Pos1_Env1][Time(ms):689640.6346])
0.9725027
[Routine:Q1][Condition:default-F4_Env2][Time(ms):709640.3387])
1
[Routine:Q2][Condition:default-F4_Env2][Time(ms):710090.7739])
0.9725027
[Routine:Q1][Condition:default-T1_Env4][Time(ms):730540.1335])
