[Experiment]
[Routine:Q1][Condition:default-F1_Env1][Time(ms):18421.4062])
1
[Routine:Q2][Condition:default-F1_Env1][Time(ms):24663.6542])
0.2620362
[Routine:Q1][Condition:default-T1_Env2][Time(ms):46460.431])
1
[Routine:Q2][Condition:default-T1_Env2][Time(ms):49576.5665])
0.2261354
[Routine:Q1][Condition:default-T1_Env4][Time(ms):92801.852])
1
[Routine:Q2][Condition:default-T1_Env4][Time(ms):93988.4014])
0.2769563
[Routine:Q1][Condition:default-T1_Env1][Time(ms):113412.3915])
0
[Routine:Q2][Condition:default-T1_Env1][Time(ms):113988.1348])
0.2548696
[Routine:Q1][Condition:default-Catch_Pos2_Env2][Time(ms):140138.1296])
0
[Routine:Q2][Condition:default-Catch_Pos2_Env2][Time(ms):140838.9691])
0.2694637
[Routine:Q1][Condition:default-F6_Env4][Time(ms):160287.7843])
0
[Routine:Q2][Condition:default-F6_Env4][Time(ms):160698.9517])
0.4439237
[Routine:Q1][Condition:default-T1_Env1][Time(ms):180250.0287])
0
[Routine:Q2][Condition:default-T1_Env1][Time(ms):180700.555])
0.4854002
[Routine:Q1][Condition:default-T1_Env2][Time(ms):198200.9391])
0
[Routine:Q2][Condition:default-T1_Env2][Time(ms):199516.444])
0.3782279
[Routine:Q1][Condition:default-F3_Env4][Time(ms):221815.9647])
1
[Routine:Q2][Condition:default-F3_Env4][Time(ms):222730.8737])
0.5019908
[Routine:Q1][Condition:default-T1_Env1][Time(ms):244518.0204])
1
[Routine:Q2][Condition:default-T1_Env1][Time(ms):245195.7382])
0.2843116
[Routine:Q1][Condition:default-F1_Env2][Time(ms):267331.8905])
1
[Routine:Q2][Condition:default-F1_Env2][Time(ms):267856.3535])
0.7342584
[Routine:Q1][Condition:default-F5_Env4][Time(ms):287456.8747])
0
[Routine:Q2][Condition:default-F5_Env4][Time(ms):287984.4652])
0.8041757
[Routine:Q1][Condition:default-Catch_Pos1_Env1][Time(ms):309693.9317])
0
[Routine:Q2][Condition:default-Catch_Pos1_Env1][Time(ms):310195.3608])
0.7771872
[Routine:Q1][Condition:default-F2_Env2][Time(ms):336360.5508])
1
[Routine:Q2][Condition:default-F2_Env2][Time(ms):336921.3516])
0.9538167
[Routine:Q1][Condition:default-T1_Env4][Time(ms):357123.9794])
1
[Routine:Q2][Condition:default-T1_Env4][Time(ms):358223.4729])
0.7342584
[Routine:Q1][Condition:default-T1_Env1][Time(ms):377810.1039])
0
[Routine:Q2][Condition:default-T1_Env1][Time(ms):378213.0308])
0.6735259
[Routine:Q1][Condition:default-F6_Env2][Time(ms):405312.7583])
0
[Routine:Q2][Condition:default-F6_Env2][Time(ms):405777.0684])
0.7771872
[Routine:Q1][Condition:default-F1_Env4][Time(ms):425302.0559])
1
[Routine:Q2][Condition:default-F1_Env4][Time(ms):426340.3005])
0.247577
[Routine:Q1][Condition:default-F2_Env1][Time(ms):443761.6593])
0
[Routine:Q2][Condition:default-F2_Env1][Time(ms):445414.1378])
0.8928978
[Routine:Q1][Condition:default-F7_Env2][Time(ms):466453.0709])
0
[Routine:Q2][Condition:default-F7_Env2][Time(ms):466867.4132])
0.741458
[Routine:Q1][Condition:default-T1_Env4][Time(ms):488279.0444])
0
[Routine:Q2][Condition:default-T1_Env4][Time(ms):491078.6729])
0.8422734
[Routine:Q1][Condition:default-F2_Env1][Time(ms):512066.3661])
0
[Routine:Q2][Condition:default-F2_Env1][Time(ms):512656.3557])
0.7701511
[Routine:Q1][Condition:default-T1_Env2][Time(ms):529628.8642])
0
[Routine:Q2][Condition:default-T1_Env2][Time(ms):530017.4009])
0.8824211
[Routine:Q1][Condition:default-Catch2_Env4][Time(ms):548143.0952])
1
[Routine:Q2][Condition:default-Catch2_Env4][Time(ms):548618.1205])
0.9030734
[Routine:Q1][Condition:default-F3_Env1][Time(ms):568519.7881])
0
[Routine:Q2][Condition:default-F3_Env1][Time(ms):568970.1881])
0.8543349
[Routine:Q1][Condition:default-F6_Env2][Time(ms):588581.1816])
0
[Routine:Q2][Condition:default-F6_Env2][Time(ms):589094.8951])
0.7908415
[Routine:Q1][Condition:default-Catch_Pos2_Env4][Time(ms):605881.0261])
1
[Routine:Q2][Condition:default-Catch_Pos2_Env4][Time(ms):606545.2976])
0.8715232
[Routine:Q1][Condition:default-T1_Env1][Time(ms):626245.6361])
1
[Routine:Q2][Condition:default-T1_Env1][Time(ms):627234.9032])
0.1045161
[Routine:Q1][Condition:default-T1_Env2][Time(ms):648309.5568])
0
[Routine:Q2][Condition:default-T1_Env2][Time(ms):648884.918])
0.7560427
[Routine:Q1][Condition:default-F8_Env4][Time(ms):668435.8011])
1
[Routine:Q2][Condition:default-F8_Env4][Time(ms):670471.8404])
0.8877829
[Routine:Q1][Condition:default-F6_Env1][Time(ms):690148.4339])
1
[Routine:Q2][Condition:default-F6_Env1][Time(ms):690825.0244])
0.665617
[Routine:Q1][Condition:default-T1_Env2][Time(ms):710198.9029])
0
[Routine:Q2][Condition:default-T1_Env2][Time(ms):710824.4869])
0.6176907
[Routine:Q1][Condition:default-F3_Env4][Time(ms):731372.6205])
1
[Routine:Q2][Condition:default-F3_Env4][Time(ms):732297.1681])
0.7976388
[Routine:Q1][Condition:default-F1_Env1][Time(ms):752210.6062])
1
[Routine:Q2][Condition:default-F1_Env1][Time(ms):752711.1799])
0.9751163
[Routine:Q1][Condition:default-T1_Env2][Time(ms):773600.1212])
0
[Routine:Q2][Condition:default-T1_Env2][Time(ms):774464.5528])
0.5188011
[Routine:Q1][Condition:default-F6_Env4][Time(ms):794726.3133])
1
[Routine:Q2][Condition:default-F6_Env4][Time(ms):795189.9406])
0.8769511
[Routine:Q1][Condition:default-F7_Env1][Time(ms):816690.2596])
1
