[Experiment]
[Routine:Q1][Condition:default][Time(ms):35562.9686])
[Routine:Q1][Condition:Env4][Time(ms):191871.4166])
[Routine:Q1][Condition:Env2][Time(ms):256517.6755])
[Routine:Q1][Condition:Env1][Time(ms):341079.2811])
