[Experiment];;;
[Routine:BSC][Condition:ASYNCH_3PP-OWNERSHIP][Time(ms):851394.9246]);;;
VALUE;0.908;Time;10.32616
[Routine:BSC][Condition:ASYNCH_3PP-AGENCY][Time(ms):861728.6073]);;;
VALUE;0.877;Time;10.31055
[Routine:BSC][Condition:ASYNCH_3PP-CONTROL][Time(ms):872058.8092]);;;
VALUE;0.143;Time;8.072147
[Routine:BSC][Condition:ASYNCH_3PP-THREAT][Time(ms):880156.8919]);;;
VALUE;0.052;Time;11.63234
[Routine:BSC][Condition:ASYNCH_3PP-CONTROL2][Time(ms):891799.2343]);;;
VALUE;0.08;Time;6.88775
[Routine:BSC][Condition:SYNCH_1PP-CONTROL][Time(ms):937293.7305]);;;
VALUE;0.067;Time;6.706695
[Routine:BSC][Condition:SYNCH_1PP-AGENCY][Time(ms):943990.1164]);;;
VALUE;0.811;Time;12.96089
[Routine:BSC][Condition:SYNCH_1PP-CONTROL2][Time(ms):956965.09]);;;
VALUE;0.179;Time;7.312813
[Routine:BSC][Condition:SYNCH_1PP-THREAT][Time(ms):964289.4735]);;;
VALUE;0.917;Time;4.899085
[Routine:BSC][Condition:SYNCH_1PP-OWNERSHIP][Time(ms):969202.9244]);;;
VALUE;0.86;Time;8.675729
[Routine:BSC][Condition:ASYNCH_1PP-CONTROL2][Time(ms):1016451.0505]);;;
VALUE;0.067;Time;6.945315
[Routine:BSC][Condition:ASYNCH_1PP-CONTROL][Time(ms):1023390.4037]);;;
VALUE;0.08;Time;6.499965
[Routine:BSC][Condition:ASYNCH_1PP-OWNERSHIP][Time(ms):1029905.7568]);;;
VALUE;0.903;Time;4.338366
[Routine:BSC][Condition:ASYNCH_1PP-THREAT][Time(ms):1034256.4565]);;;
VALUE;0.943;Time;4.484517
[Routine:BSC][Condition:ASYNCH_1PP-AGENCY][Time(ms):1038755.2025]);;;
VALUE;0.943;Time;4.461911
[Routine:BSC][Condition:ASYNCH_3PP-THREAT][Time(ms):1081790.2764]);;;
VALUE;0.477;Time;8.293052
[Routine:BSC][Condition:ASYNCH_3PP-AGENCY][Time(ms):1090081.849]);;;
VALUE;0.771;Time;28.07494
[Routine:BSC][Condition:ASYNCH_3PP-CONTROL][Time(ms):1118176.7601]);;;
VALUE;0.161;Time;6.985862
[Routine:BSC][Condition:ASYNCH_3PP-CONTROL2][Time(ms):1125170.0662]);;;
VALUE;0.104;Time;11.69913
[Routine:BSC][Condition:ASYNCH_3PP-OWNERSHIP][Time(ms):1136885.0005]);;;
VALUE;0.734;Time;4.733727
[Routine:BSC][Condition:SYNCH_1PP-THREAT][Time(ms):1180224.2386]);;;
VALUE;0.65;Time;10.88725
[Routine:BSC][Condition:SYNCH_1PP-AGENCY][Time(ms):1191111.2775]);;;
VALUE;0.872;Time;17.77353
[Routine:BSC][Condition:SYNCH_1PP-CONTROL2][Time(ms):1208897.2004]);;;
VALUE;0.161;Time;6.876604
[Routine:BSC][Condition:SYNCH_1PP-CONTROL][Time(ms):1215784.9559]);;;
VALUE;0.08;Time;6.600086
[Routine:BSC][Condition:SYNCH_1PP-OWNERSHIP][Time(ms):1222398.2792]);;;
VALUE;0.798;Time;4.163105
[Routine:BSC][Condition:ASYNCH_1PP-CONTROL2][Time(ms):1265130.3601]);;;
VALUE;0.126;Time;7.031668
[Routine:BSC][Condition:ASYNCH_1PP-CONTROL][Time(ms):1272152.3221]);;;
VALUE;0.11;Time;6.511677
[Routine:BSC][Condition:ASYNCH_1PP-OWNERSHIP][Time(ms):1278675.9581]);;;
VALUE;0.836;Time;4.233976
[Routine:BSC][Condition:ASYNCH_1PP-AGENCY][Time(ms):1282927.1676]);;;
VALUE;0.854;Time;4.188038
[Routine:BSC][Condition:ASYNCH_1PP-THREAT][Time(ms):1287125.6532]);;;
VALUE;0.427;Time;6.136007
