[Experiment]
[Routine:Q1][Condition:default][Time(ms):44552.6945])
[Routine:Q2][Condition:default][Time(ms):53056.1386])
48482
[Routine:Q1][Condition:Env2][Time(ms):114330.1758])
[Routine:Q1][Condition:Env4][Time(ms):180072.0921])
[Routine:Q1][Condition:Env1][Time(ms):244091.757])
