[Experiment]
[Routine:BSC][Condition:ASYNCH_1PP-THREAT][Time(ms):759384.2257])
[Routine:BSC][Condition:ASYNCH_1PP-CONTROL][Time(ms):770340.6037])
[Routine:BSC][Condition:ASYNCH_1PP-AGENCY][Time(ms):783612.7192])
[Routine:BSC][Condition:ASYNCH_1PP-OWNERSHIP][Time(ms):792349.5738])
[Routine:BSC][Condition:ASYNCH_1PP-CONTROL2][Time(ms):801286.7674])
[Routine:BSC][Condition:ASYNCH_3PP-CONTROL2][Time(ms):851765.4964])
[Routine:BSC][Condition:ASYNCH_3PP-CONTROL][Time(ms):863673.4616])
[Routine:BSC][Condition:ASYNCH_3PP-OWNERSHIP][Time(ms):870684.8159])
[Routine:BSC][Condition:ASYNCH_3PP-AGENCY][Time(ms):879748.3248])
[Routine:BSC][Condition:ASYNCH_3PP-THREAT][Time(ms):891096.7111])
[Routine:BSC][Condition:SYNCH_1PP-THREAT][Time(ms):935628.5588])
[Routine:BSC][Condition:SYNCH_1PP-OWNERSHIP][Time(ms):940370.9504])
[Routine:BSC][Condition:SYNCH_1PP-AGENCY][Time(ms):949196.0965])
[Routine:BSC][Condition:SYNCH_1PP-CONTROL2][Time(ms):954919.9956])
[Routine:BSC][Condition:SYNCH_1PP-CONTROL][Time(ms):967569.7041])
[Routine:BSC][Condition:ASYNCH_1PP-CONTROL2][Time(ms):1013839.9455])
[Routine:BSC][Condition:ASYNCH_1PP-OWNERSHIP][Time(ms):1020755.9773])
[Routine:BSC][Condition:ASYNCH_1PP-CONTROL][Time(ms):1026218.1338])
[Routine:BSC][Condition:ASYNCH_1PP-THREAT][Time(ms):1033106.0335])
[Routine:BSC][Condition:ASYNCH_1PP-AGENCY][Time(ms):1044030.6992])
[Routine:BSC][Condition:ASYNCH_3PP-THREAT][Time(ms):1091320.7858])
[Routine:BSC][Condition:ASYNCH_3PP-OWNERSHIP][Time(ms):1098729.1618])
[Routine:BSC][Condition:ASYNCH_3PP-CONTROL][Time(ms):1104565.6802])
[Routine:BSC][Condition:ASYNCH_3PP-AGENCY][Time(ms):1111316.3587])
[Routine:BSC][Condition:ASYNCH_3PP-CONTROL2][Time(ms):1121503.0249])
[Routine:BSC][Condition:SYNCH_1PP-CONTROL2][Time(ms):1167135.4596])
[Routine:BSC][Condition:SYNCH_1PP-OWNERSHIP][Time(ms):1174038.4954])
[Routine:BSC][Condition:SYNCH_1PP-CONTROL][Time(ms):1182889.1803])
[Routine:BSC][Condition:SYNCH_1PP-AGENCY][Time(ms):1190188.5271])
[Routine:BSC][Condition:SYNCH_1PP-THREAT][Time(ms):1196388.8645])
