[Experiment]
[Routine:Q1][Condition:default][Time(ms):30428.0342])
[Routine:Q1][Condition:Env4][Time(ms):118855.2504])
[Routine:Q1][Condition:Env2][Time(ms):173488.3315])
[Routine:Q1][Condition:Env1][Time(ms):278681.4691])
