[Experiment]
[Routine:Q1][Condition:default-F4_Env1][Time(ms):20822.9101])
0
[Routine:Q2][Condition:default-F4_Env1][Time(ms):41549.8063])
0.3705202
[Routine:Q1][Condition:default-F3_Env2][Time(ms):73222.1178])
1
[Routine:Q2][Condition:default-F3_Env2][Time(ms):78259.9789])
0.9218078
[Routine:Q1][Condition:default-T1_Env4][Time(ms):100121.3038])
1
[Routine:Q2][Condition:default-T1_Env4][Time(ms):102221.5472])
0.4938057
[Routine:Q1][Condition:default-T1_Env1][Time(ms):122096.2558])
0
[Routine:Q2][Condition:default-T1_Env1][Time(ms):128245.5105])
0.4604396
[Routine:Q1][Condition:default-F8_Env2][Time(ms):146295.6606])
0
[Routine:Q2][Condition:default-F8_Env2][Time(ms):150283.8983])
0.3863989
[Routine:Q1][Condition:default-F7_Env4][Time(ms):167769.2945])
1
[Routine:Q2][Condition:default-F7_Env4][Time(ms):171656.8573])
0.6418311
[Routine:Q1][Condition:default-T1_Env1][Time(ms):191806.1487])
0
[Routine:Q2][Condition:default-T1_Env1][Time(ms):192869.943])
0.3463336
[Routine:Q1][Condition:default-F4_Env2][Time(ms):211918.1054])
0
[Routine:Q2][Condition:default-F4_Env2][Time(ms):219430.7092])
0.4439237
[Routine:Q1][Condition:default-F2_Env4][Time(ms):238542.1863])
1
[Routine:Q2][Condition:default-F2_Env4][Time(ms):239368.5557])
0.5685886
[Routine:Env1][Condition:default-F7_Env1][Time(ms):243481.2881])
[Routine:Q1][Condition:default-F7_Env1][Time(ms):258754.4323])
0
[Routine:Q2][Condition:default-F7_Env1][Time(ms):260054.2998])
0.6176907
[Routine:Q1][Condition:default-T1_Env2][Time(ms):279417.6287])
0
[Routine:Q2][Condition:default-T1_Env2][Time(ms):283804.7311])
0.5437495
[Routine:Q1][Condition:default-F4_Env4][Time(ms):303064.5394])
1
[Routine:Q2][Condition:default-F4_Env4][Time(ms):304928.8904])
0.4439237
[Routine:Q1][Condition:default-F1_Env1][Time(ms):325389.3385])
0
[Routine:Q2][Condition:default-F1_Env1][Time(ms):325926.7393])
0.6418311
[Routine:Q1][Condition:default-T1_Env2][Time(ms):345313.1901])
0
[Routine:Q2][Condition:default-T1_Env2][Time(ms):353326.9853])
0.3782279
[Routine:Q1][Condition:default-T1_Env4][Time(ms):375148.8937])
1
[Routine:Q2][Condition:default-T1_Env4][Time(ms):377825.1657])
0.4688258
[Routine:Q1][Condition:default-F4_Env1][Time(ms):397035.4547])
0
[Routine:Q2][Condition:default-F4_Env1][Time(ms):397586.4874])
0.5932562
[Routine:Q1][Condition:default-Catch2_Env2][Time(ms):417049.4726])
1
[Routine:Q2][Condition:default-Catch2_Env2][Time(ms):417637.6603])
0.7976388
[Routine:Q1][Condition:default-F2_Env4][Time(ms):437244.2435])
1
[Routine:Q2][Condition:default-F2_Env4][Time(ms):444748.2321])
0.3703057
[Routine:Q1][Condition:default-F3_Env1][Time(ms):463782.6692])
0
[Routine:Q2][Condition:default-F3_Env1][Time(ms):464220.8522])
0.4688258
[Routine:Q1][Condition:default-F8_Env2][Time(ms):483372.7839])
0
[Routine:Q2][Condition:default-F8_Env2][Time(ms):484036.462])
0.6176907
[Routine:Q1][Condition:default-F5_Env4][Time(ms):503317.2322])
1
[Routine:Q2][Condition:default-F5_Env4][Time(ms):504819.2731])
0.5849836
[Routine:Q1][Condition:default-T1_Env1][Time(ms):522194.5461])
0
[Routine:Q2][Condition:default-T1_Env1][Time(ms):522858.6801])
0.6418311
[Routine:Q1][Condition:default-F3_Env2][Time(ms):542168.682])
1
[Routine:Q2][Condition:default-F3_Env2][Time(ms):544269.8976])
0.9465032
[Routine:Q1][Condition:default-T1_Env4][Time(ms):565165.2421])
1
[Routine:Q2][Condition:default-T1_Env4][Time(ms):570031.1217])
0.2769563
[Routine:Env1][Condition:default-F6_Env1][Time(ms):573644.1576])
[Routine:Q1][Condition:default-F6_Env1][Time(ms):588953.7053])
0
[Routine:Q2][Condition:default-F6_Env1][Time(ms):589604.703])
0.5188011
[Routine:Q1][Condition:default-F2_Env2][Time(ms):608741.8134])
0
[Routine:Q2][Condition:default-F2_Env2][Time(ms):611417.8738])
0.8362609
[Routine:Q1][Condition:default-F5_Env4][Time(ms):632664.6843])
1
[Routine:Q2][Condition:default-F5_Env4][Time(ms):637966.8935])
0.3227455
[Routine:Q1][Condition:default-T1_Env1][Time(ms):657204.1426])
0
[Routine:Q2][Condition:default-T1_Env1][Time(ms):659243.1148])
0.6811789
[Routine:Q1][Condition:default-T1_Env2][Time(ms):676367.4992])
0
[Routine:Q2][Condition:default-T1_Env2][Time(ms):677442.7081])
0.8658444
[Routine:Q1][Condition:default-T1_Env4][Time(ms):694240.3627])
1
[Routine:Q2][Condition:default-T1_Env4][Time(ms):695616.4793])
0.3863989
[Routine:Env1][Condition:default-F6_Env1][Time(ms):697716.3608])
[Routine:Q1][Condition:default-F6_Env1][Time(ms):713027.8157])
0
[Routine:Q2][Condition:default-F6_Env1][Time(ms):714115.9191])
0.7487855
[Routine:Q1][Condition:default-F7_Env2][Time(ms):730966.0839])
1
[Routine:Q2][Condition:default-F7_Env2][Time(ms):733328.3439])
0.5188011
[Routine:Q1][Condition:default-Catch_Pos3_Env4][Time(ms):752614.79])
1
[Routine:Q2][Condition:default-Catch_Pos3_Env4][Time(ms):761677.8485])
0.4854002
[Routine:Q1][Condition:default-Catch_Pos3_Env1][Time(ms):778813.5519])
0
[Routine:Q2][Condition:default-Catch_Pos3_Env1][Time(ms):779314.7841])
0.4938057
[Routine:Q1][Condition:default-T1_Env2][Time(ms):798739.0541])
0
[Routine:Q2][Condition:default-T1_Env2][Time(ms):807426.4199])
0.5602514
[Routine:Q1][Condition:default-Catch_Pos2_Env4][Time(ms):824638.6655])
1
[Routine:Q2][Condition:default-Catch_Pos2_Env4][Time(ms):825900.7371])
0.5602514
[Routine:Q1][Condition:default-T1_Env1][Time(ms):843262.7734])
0
[Routine:Q2][Condition:default-T1_Env1][Time(ms):845775.9227])
0.3622049
[Routine:Q1][Condition:default-T1_Env2][Time(ms):863137.0242])
0
[Routine:Q2][Condition:default-T1_Env2][Time(ms):869099.8739])
0.3863989
[Routine:Q1][Condition:default-F7_Env4][Time(ms):886335.2826])
0
[Routine:Q2][Condition:default-F7_Env4][Time(ms):894787.6061])
0.4355778
[Routine:Q1][Condition:default-T1_Env1][Time(ms):914397.2732])
0
[Routine:Q2][Condition:default-T1_Env1][Time(ms):915211.2124])
0.7267981
[Routine:Q1][Condition:default-F4_Env2][Time(ms):932047.282])
1
[Routine:Q2][Condition:default-F4_Env2][Time(ms):939384.796])
0.4355778
[Routine:Q1][Condition:default-F6_Env4][Time(ms):956633.8701])
1
[Routine:Q2][Condition:default-F6_Env4][Time(ms):960697.3542])
0.410877
[Routine:Q1][Condition:default-T1_Env1][Time(ms):977982.956])
0
[Routine:Q2][Condition:default-T1_Env1][Time(ms):980124.7569])
0.3149096
[Routine:Q1][Condition:default-T1_Env2][Time(ms):997608.5561])
0
[Routine:Q2][Condition:default-T1_Env2][Time(ms):1000732.0719])
0.6811789
[Routine:Q1][Condition:default-T1_Env4][Time(ms):1017483.062])
1
[Routine:Q2][Condition:default-T1_Env4][Time(ms):1021495.9408])
0.3463336
[Routine:Q1][Condition:default-Catch2_Env1][Time(ms):1040857.1058])
1
[Routine:Q2][Condition:default-Catch2_Env1][Time(ms):1041594.0764])
0.7701511
[Routine:Q1][Condition:default-T1_Env2][Time(ms):1058680.8837])
0
[Routine:Q2][Condition:default-T1_Env2][Time(ms):1059306.5569])
0.7701511
[Routine:Q1][Condition:default-Catch_Pos1_Env4][Time(ms):1076055.9712])
1
[Routine:Q2][Condition:default-Catch_Pos1_Env4][Time(ms):1077043.3841])
0.5103974
[Routine:Q1][Condition:default-T1_Env1][Time(ms):1094179.3111])
0
[Routine:Q2][Condition:default-T1_Env1][Time(ms):1095967.8677])
0.4355778
[Routine:Q1][Condition:default-T1_Env2][Time(ms):1113029.9591])
0
[Routine:Q2][Condition:default-T1_Env2][Time(ms):1113442.6244])
0.7042437
[Routine:Q1][Condition:default-T1_Env4][Time(ms):1130253.7655])
1
[Routine:Q2][Condition:default-T1_Env4][Time(ms):1134541.5533])
0.3703057
[Routine:Q1][Condition:default-Catch_Pos2_Env1][Time(ms):1153665.8103])
1
[Routine:Q2][Condition:default-Catch_Pos2_Env1][Time(ms):1155428.3361])
0.7908415
[Routine:Q1][Condition:default-T1_Env2][Time(ms):1172077.382])
0
[Routine:Q2][Condition:default-T1_Env2][Time(ms):1173028.1411])
0.6811789
[Routine:Q1][Condition:default-F3_Env4][Time(ms):1189851.1882])
1
[Routine:Q2][Condition:default-F3_Env4][Time(ms):1192278.4976])
0.9305962
[Routine:Q1][Condition:default-T1_Env1][Time(ms):1213538.272])
0
[Routine:Q2][Condition:default-T1_Env1][Time(ms):1214088.7635])
0.4854002
[Routine:Q1][Condition:default-T1_Env2][Time(ms):1231150.795])
0
[Routine:Q2][Condition:default-T1_Env2][Time(ms):1231901.1655])
0.6811789
[Routine:Q1][Condition:default-F1_Env4][Time(ms):1248850.3394])
0
[Routine:Q2][Condition:default-F1_Env4][Time(ms):1254126.1069])
0.3383552
[Routine:Q1][Condition:default-T1_Env1][Time(ms):1271424.0111])
0
[Routine:Q2][Condition:default-T1_Env1][Time(ms):1273824.6538])
0.7042437
[Routine:Q1][Condition:default-F1_Env2][Time(ms):1290549.227])
1
[Routine:Q2][Condition:default-F1_Env2][Time(ms):1291587.666])
0.7487855
[Routine:Q1][Condition:default-F3_Env4][Time(ms):1308247.8774])
1
[Routine:Q2][Condition:default-F3_Env4][Time(ms):1312136.913])
0.6176907
[Routine:Q1][Condition:default-T1_Env1][Time(ms):1331659.6762])
0
[Routine:Q2][Condition:default-T1_Env1][Time(ms):1332622.4409])
0.5437495
[Routine:Q1][Condition:default-Catch_Pos3_Env2][Time(ms):1351772.5379])
1
[Routine:Q2][Condition:default-Catch_Pos3_Env2][Time(ms):1362260.2149])
0.3946021
[Routine:Q1][Condition:default-T1_Env4][Time(ms):1381308.0809])
0
[Routine:Q2][Condition:default-T1_Env4][Time(ms):1388233.7369])
0.3703057
[Routine:Q1][Condition:default-T1_Env1][Time(ms):1407519.9939])
0
[Routine:Q2][Condition:default-T1_Env1][Time(ms):1411571.0084])
0.5602514
[Routine:Q1][Condition:default-T1_Env2][Time(ms):1430420.0867])
0
[Routine:Q2][Condition:default-T1_Env2][Time(ms):1434795.6837])
0.7267981
[Routine:Q1][Condition:default-Catch1_Env4][Time(ms):1451794.3302])
0
[Routine:Q2][Condition:default-Catch1_Env4][Time(ms):1453907.2637])
0.3703057
[Routine:Q1][Condition:default-T1_Env1][Time(ms):1473081.2683])
0
[Routine:Q2][Condition:default-T1_Env1][Time(ms):1473580.863])
0.6176907
[Routine:Q1][Condition:default-F2_Env2][Time(ms):1493144.2382])
0
[Routine:Q2][Condition:default-F2_Env2][Time(ms):1501056.2978])
0.166862
[Routine:Q1][Condition:default-F4_Env4][Time(ms):1520191.6473])
0
[Routine:Q2][Condition:default-F4_Env4][Time(ms):1520554.8758])
0.7267981
