[Experiment]
[Routine:BSC][Condition:ASYNCH_1PP-THREAT][Time(ms):740304.8608])
[Routine:BSC][Condition:ASYNCH_1PP-CONTROL][Time(ms):748538.0284])
[Routine:BSC][Condition:ASYNCH_1PP-AGENCY][Time(ms):756530.7929])
[Routine:BSC][Condition:ASYNCH_1PP-OWNERSHIP][Time(ms):761486.8526])
[Routine:BSC][Condition:ASYNCH_1PP-CONTROL2][Time(ms):768837.2834])
[Routine:BSC][Condition:ASYNCH_3PP-CONTROL2][Time(ms):813926.2327])
[Routine:BSC][Condition:ASYNCH_3PP-CONTROL][Time(ms):820401.3867])
[Routine:BSC][Condition:ASYNCH_3PP-OWNERSHIP][Time(ms):826564.3153])
[Routine:BSC][Condition:ASYNCH_3PP-AGENCY][Time(ms):830665.5633])
[Routine:BSC][Condition:ASYNCH_3PP-THREAT][Time(ms):835027.0873])
[Routine:BSC][Condition:SYNCH_1PP-THREAT][Time(ms):917300.3911])
[Routine:BSC][Condition:SYNCH_1PP-OWNERSHIP][Time(ms):921979.8737])
[Routine:BSC][Condition:SYNCH_1PP-AGENCY][Time(ms):926104.8746])
[Routine:BSC][Condition:SYNCH_1PP-CONTROL2][Time(ms):930105.1683])
[Routine:BSC][Condition:SYNCH_1PP-CONTROL][Time(ms):933068.9564])
[Routine:BSC][Condition:ASYNCH_1PP-CONTROL2][Time(ms):1012690.4728])
[Routine:BSC][Condition:ASYNCH_1PP-OWNERSHIP][Time(ms):1015571.1909])
[Routine:BSC][Condition:ASYNCH_1PP-CONTROL][Time(ms):1019608.5194])
[Routine:BSC][Condition:ASYNCH_1PP-THREAT][Time(ms):1023044.7342])
[Routine:BSC][Condition:ASYNCH_1PP-AGENCY][Time(ms):1026561.1616])
[Routine:BSC][Condition:ASYNCH_3PP-THREAT][Time(ms):1069196.2653])
[Routine:BSC][Condition:ASYNCH_3PP-OWNERSHIP][Time(ms):1072474.0667])
[Routine:BSC][Condition:ASYNCH_3PP-CONTROL][Time(ms):1075846.4404])
[Routine:BSC][Condition:ASYNCH_3PP-AGENCY][Time(ms):1079310.4459])
[Routine:BSC][Condition:ASYNCH_3PP-CONTROL2][Time(ms):1083350.8825])
[Routine:BSC][Condition:SYNCH_1PP-CONTROL2][Time(ms):1125119.806])
[Routine:BSC][Condition:SYNCH_1PP-OWNERSHIP][Time(ms):1127974.713])
[Routine:BSC][Condition:SYNCH_1PP-CONTROL][Time(ms):1131978.5446])
[Routine:BSC][Condition:SYNCH_1PP-AGENCY][Time(ms):1135955.0405])
[Routine:BSC][Condition:SYNCH_1PP-THREAT][Time(ms):1141937.953])
