[Experiment]
[Routine:BSC][Condition:ASYNCH_1PP-THREAT][Time(ms):684193.1551])
[Routine:BSC][Condition:ASYNCH_1PP-CONTROL][Time(ms):693979.119])
[Routine:BSC][Condition:ASYNCH_1PP-AGENCY][Time(ms):701902.6909])
[Routine:BSC][Condition:ASYNCH_1PP-CONTROL2][Time(ms):710140.1113])
[Routine:BSC][Condition:ASYNCH_1PP-OWNERSHIP][Time(ms):717414.5086])
[Routine:BSC][Condition:ASYNCH_3PP-OWNERSHIP][Time(ms):763194.9547])
[Routine:BSC][Condition:ASYNCH_3PP-CONTROL2][Time(ms):771050.6612])
[Routine:BSC][Condition:ASYNCH_3PP-CONTROL][Time(ms):779037.6236])
[Routine:BSC][Condition:ASYNCH_3PP-THREAT][Time(ms):785675.389])
[Routine:BSC][Condition:ASYNCH_3PP-AGENCY][Time(ms):792237.3691])
[Routine:BSC][Condition:ASYNCH_3PP-AGENCY][Time(ms):847221.1525])
[Routine:BSC][Condition:SYNCH_1PP-OWNERSHIP][Time(ms):887176.0919])
[Routine:BSC][Condition:SYNCH_1PP-THREAT][Time(ms):896260.017])
[Routine:BSC][Condition:SYNCH_1PP-CONTROL2][Time(ms):900009.5159])
[Routine:BSC][Condition:SYNCH_1PP-AGENCY][Time(ms):906609.2826])
[Routine:BSC][Condition:SYNCH_1PP-CONTROL][Time(ms):913259.5544])
[Routine:BSC][Condition:ASYNCH_1PP-AGENCY][Time(ms):958624.2551])
[Routine:BSC][Condition:ASYNCH_1PP-THREAT][Time(ms):966595.7803])
[Routine:BSC][Condition:ASYNCH_1PP-CONTROL2][Time(ms):970232.6967])
[Routine:BSC][Condition:ASYNCH_1PP-CONTROL][Time(ms):976920.0544])
[Routine:BSC][Condition:ASYNCH_1PP-OWNERSHIP][Time(ms):983432.7033])
[Routine:BSC][Condition:ASYNCH_1PP-OWNERSHIP][Time(ms):1011594.0273])
[Routine:BSC][Condition:ASYNCH_3PP-THREAT][Time(ms):1051373.6493])
[Routine:BSC][Condition:ASYNCH_3PP-CONTROL][Time(ms):1055304.5677])
[Routine:BSC][Condition:ASYNCH_3PP-OWNERSHIP][Time(ms):1062767.7934])
[Routine:BSC][Condition:ASYNCH_3PP-AGENCY][Time(ms):1069342.0597])
[Routine:BSC][Condition:ASYNCH_3PP-CONTROL2][Time(ms):1075754.3689])
[Routine:BSC][Condition:SYNCH_1PP-CONTROL][Time(ms):1120731.439])
[Routine:BSC][Condition:SYNCH_1PP-THREAT][Time(ms):1127540.1285])
[Routine:BSC][Condition:SYNCH_1PP-CONTROL2][Time(ms):1131177.5375])
[Routine:BSC][Condition:SYNCH_1PP-AGENCY][Time(ms):1137652.7415])
[Routine:BSC][Condition:SYNCH_1PP-OWNERSHIP][Time(ms):1144141.1933])
