[Experiment]
[Routine:Q1][Condition:default][Time(ms):34941.7644])
[Routine:Q2][Condition:default][Time(ms):42585.2305])
67433
[Routine:Q1][Condition:Env1][Time(ms):113017.5018])
[Routine:Q1][Condition:Env2][Time(ms):176660.0304])
[Routine:Q1][Condition:Env4][Time(ms):231943.8421])
